Chain_ID,Squad,from,to,Type,chains.start,chain.end,Dist_to_Goal
4607,Sydney Swans,Jake Lloyd,Justin McInerney,Kick Effective Short,Kick-in,Turnover,143.1
4607,Sydney Swans,James Rowbottom,James Jordon,Kick Effective Short,Kick-in,Turnover,102.6
4607,Sydney Swans,James Jordon,Chad Warner,Handball Effective,Kick-in,Turnover,91.2
4607,Sydney Swans,Chad Warner,Braeden Campbell,Kick Ineffective,Kick-in,Turnover,62.8
4607,Sydney Swans,Braeden Campbell,,Handball Ineffective,Kick-in,Turnover,73.5
4609,Sydney Swans,Isaac Heeney,Oliver Florent,Handball Effective,Stoppage,Turnover,83.6
4609,Sydney Swans,Oliver Florent,,Kick Ineffective,Stoppage,Turnover,91.7
4609,Sydney Swans,Justin McInerney,,Kick Ineffective,Stoppage,Turnover,79.6
4611,Sydney Swans,Nick Blakey,Matt Roberts,Handball Effective,Intercept,Turnover,93
4611,Sydney Swans,Matt Roberts,Jake Lloyd,Handball Effective,Intercept,Turnover,90
4611,Sydney Swans,Jake Lloyd,Lewis Melican,Kick Backwards,Intercept,Turnover,98.7
4611,Sydney Swans,Lewis Melican,Chad Warner,Kick Effective Short,Intercept,Turnover,100.1
4611,Sydney Swans,Chad Warner,Oliver Florent,Handball Effective,Intercept,Turnover,81.6
4611,Sydney Swans,Oliver Florent,,Handball Ineffective,Intercept,Turnover,80.3
4613,Sydney Swans,Jake Lloyd,Justin McInerney,Kick Effective Short,Intercept,Score,110.5
4613,Sydney Swans,Justin McInerney,Corey Warner,Kick Effective Short,Intercept,Score,72.4
4613,Sydney Swans,Corey Warner,Isaac Heeney,Kick Effective Short,Intercept,Score,52.7
4613,Sydney Swans,Isaac Heeney,Corey Warner,Handball Effective,Intercept,Score,40.3
4613,Sydney Swans,Corey Warner,,Kick Ineffective,Intercept,Score,30.2
4615,Sydney Swans,Oliver Florent,Jake Lloyd,Handball Effective,Intercept,Turnover,75.9
4615,Sydney Swans,Jake Lloyd,,Handball Ineffective,Intercept,Turnover,75.8
4618,Sydney Swans,Isaac Heeney,James Jordon,Handball Ineffective,Stoppage,Score,60
4618,Sydney Swans,James Jordon,,Kick Effective Long,Stoppage,Score,45.5
4618,Sydney Swans,Justin McInerney,Joel Amartey,Ground Kick,Stoppage,Score,10.5
4618,Sydney Swans,Joel Amartey,,Ground Kick,Stoppage,Score,1.7
4619,Sydney Swans,Isaac Heeney,Chad Warner,Handball Effective,Stoppage,Turnover,81.6
4619,Sydney Swans,Chad Warner,,Kick Ineffective,Stoppage,Turnover,74.1
4622,Sydney Swans,James Jordon,,Kick Ineffective,Intercept,Stoppage,113.8
4624,Sydney Swans,Dane Rampe,Logan McDonald,Handball Effective,Intercept,Turnover,103.7
4624,Sydney Swans,Logan McDonald,,Kick Effective Long,Intercept,Turnover,76.2
4626,Sydney Swans,Sam Wicks,,Kick Ineffective,Intercept,Stoppage,56.3
4629,Sydney Swans,Jake Lloyd,Errol Gulden,Kick Effective Short,Kick-in,Score,148.6
4629,Sydney Swans,Errol Gulden,Isaac Heeney,Kick Effective Short,Kick-in,Score,126.5
4629,Sydney Swans,Isaac Heeney,Oliver Florent,Kick Effective Short,Kick-in,Score,101.6
4629,Sydney Swans,Oliver Florent,Errol Gulden,Kick Effective Short,Kick-in,Score,83.7
4629,Sydney Swans,Errol Gulden,Tom Papley,Kick Effective Short,Kick-in,Score,53.4
4629,Sydney Swans,Tom Papley,,Kick Ineffective,Kick-in,Score,50.2
4631,Sydney Swans,Errol Gulden,Matt Roberts,Handball Effective,Intercept,Score,69.3
4631,Sydney Swans,Matt Roberts,Tom Papley,Kick Effective Short,Intercept,Score,72.2
4631,Sydney Swans,Tom Papley,Nick Blakey,Handball Effective,Intercept,Score,56.1
4631,Sydney Swans,Nick Blakey,,Kick Ineffective,Intercept,Score,57.9
4632,Sydney Swans,Brodie Grundy,,Ground Kick,Stoppage,Pre-Clearance Turnover,115.9
4635,Sydney Swans,Nick Blakey,Errol Gulden,Kick Effective Short,Intercept,Score,87.4
4635,Sydney Swans,Errol Gulden,Tom Papley,Kick Effective Long,Intercept,Score,77.3
4635,Sydney Swans,Tom Papley,,Kick Effective Long,Intercept,Score,47
4637,Sydney Swans,Tom McCartin,Errol Gulden,Kick Effective Short,Intercept,Score,131.6
4637,Sydney Swans,Errol Gulden,Justin McInerney,Kick Effective Short,Intercept,Score,110
4637,Sydney Swans,Justin McInerney,Dane Rampe,Handball Effective,Intercept,Score,91.1
4637,Sydney Swans,Dane Rampe,Isaac Heeney,Kick Effective Short,Intercept,Score,87.3
4637,Sydney Swans,Isaac Heeney,Braeden Campbell,Handball Effective,Intercept,Score,71.4
4637,Sydney Swans,Braeden Campbell,Hayden McLean,Kick Effective Short,Intercept,Score,66.7
4637,Sydney Swans,Hayden McLean,,Kick Ineffective,Intercept,Score,49.6
4639,Sydney Swans,Oliver Florent,,Knock On,Stoppage,End of Quarter,
4640,Sydney Swans,Justin McInerney,,Handball Effective,Stoppage,End of Quarter,60.3
4641,Sydney Swans,Brodie Grundy,Nick Blakey,Handball Effective,Stoppage,Score,82.6
4641,Sydney Swans,Nick Blakey,Joel Amartey,Kick Effective Short,Stoppage,Score,86.2
4641,Sydney Swans,Joel Amartey,Logan McDonald,Kick Effective Long,Stoppage,Score,64.5
4641,Sydney Swans,Logan McDonald,Brodie Grundy,Kick Effective Short,Stoppage,Score,29.2
4641,Sydney Swans,Brodie Grundy,Sam Wicks,Kick Ineffective,Stoppage,Turnover,73.7
4641,Sydney Swans,Sam Wicks,Brodie Grundy,Handball Effective,Stoppage,Turnover,42.8
4641,Sydney Swans,Brodie Grundy,,Handball Ineffective,Stoppage,Turnover,45.4
4643,Sydney Swans,Oliver Florent,Dane Rampe,Kick Effective Short,Kick-in,Turnover,144.5
4645,Sydney Swans,Justin McInerney,Tom McCartin,Handball Effective,Intercept,Turnover,130.6
4645,Sydney Swans,Tom McCartin,Chad Warner,Kick Effective Long,Intercept,Turnover,144.2
4647,Sydney Swans,Isaac Heeney,James Rowbottom,Handball Effective,Stoppage,Turnover,65.9
4649,Sydney Swans,Errol Gulden,Chad Warner,Handball Effective,Stoppage,Stoppage,55.3
4649,Sydney Swans,Chad Warner,,Handball Ineffective,Stoppage,Stoppage,64.9
4651,Sydney Swans,Errol Gulden,Nick Blakey,Handball Effective,Stoppage,Turnover,74.1
4651,Sydney Swans,Nick Blakey,,Kick Effective Long,Stoppage,Turnover,69.8
4653,Sydney Swans,Tom McCartin,Errol Gulden,Kick Effective Short,Intercept,Turnover,84.9
4653,Sydney Swans,Errol Gulden,,Kick Ineffective,Intercept,Turnover,70
4657,Sydney Swans,Justin McInerney,Tom Papley,Handball Effective,Stoppage,Turnover,40.3
4657,Sydney Swans,Tom Papley,,Kick Ineffective,Stoppage,Turnover,43.8
4659,Sydney Swans,Nick Blakey,Matt Roberts,Kick Effective Short,Kick-in,Turnover,138.6
4659,Sydney Swans,Matt Roberts,James Rowbottom,Kick Effective Short,Kick-in,Turnover,129.1
4659,Sydney Swans,James Rowbottom,,Kick Effective Long,Kick-in,Turnover,120.2
4661,Sydney Swans,Isaac Heeney,Matt Roberts,Handball Effective,Intercept,Turnover,126.3
4661,Sydney Swans,Matt Roberts,,Handball Ineffective,Intercept,Turnover,123.3
4663,Sydney Swans,Isaac Heeney,Oliver Florent,Handball Effective,Stoppage,Turnover,143.5
4663,Sydney Swans,Oliver Florent,Joel Amartey,Kick Effective Long,Stoppage,Turnover,148.6
4664,Sydney Swans,Justin McInerney,,Ground Kick,Intercept,Stoppage,66.2
4666,Sydney Swans,Tom McCartin,,Kick Ineffective,Intercept,Stoppage,132.3
4667,Sydney Swans,Chad Warner,James Rowbottom,Handball Effective,Stoppage,Turnover,111
4667,Sydney Swans,James Rowbottom,Errol Gulden,Handball Effective,Stoppage,Turnover,92.7
4667,Sydney Swans,Errol Gulden,Oliver Florent,Kick Ineffective,Stoppage,Turnover,88
4669,Sydney Swans,Corey Warner,Chad Warner,Handball Effective,Intercept,Score,74.2
4669,Sydney Swans,Chad Warner,Errol Gulden,Handball Effective,Intercept,Score,67.3
4669,Sydney Swans,Errol Gulden,,Kick Effective Long,Intercept,Score,52.7
4671,Sydney Swans,Dane Rampe,,Kick Effective Long,Intercept,Turnover,138.3
4673,Sydney Swans,Hayden McLean,Chad Warner,Handball Effective,Intercept,Turnover,97
4676,Sydney Swans,Jake Lloyd,Lewis Melican,Kick Effective Short,Kick-in,Score,144.4
4676,Sydney Swans,Lewis Melican,Oliver Florent,Kick Effective Short,Kick-in,Score,140
4676,Sydney Swans,Oliver Florent,Chad Warner,Kick Effective Short,Kick-in,Score,124.4
4676,Sydney Swans,Chad Warner,,Kick Effective Long,Kick-in,Score,99.1
4676,Sydney Swans,Hayden McLean,Tom Papley,Handball Effective,Kick-in,Score,54.1
4676,Sydney Swans,Tom Papley,Joel Amartey,Kick Effective Long,Kick-in,Score,64.6
4676,Sydney Swans,Joel Amartey,Corey Warner,Handball Effective,Kick-in,Score,14.8
4676,Sydney Swans,Corey Warner,,Kick Ineffective,Kick-in,Score,12.1
4678,Sydney Swans,Tom Papley,Corey Warner,Handball Effective,Intercept,Turnover,54.4
4678,Sydney Swans,Corey Warner,,Kick Ineffective,Intercept,Turnover,51.3
4680,Sydney Swans,Tom McCartin,,Kick Effective Long,Intercept,Turnover,80.1
4682,Sydney Swans,Tom Papley,Sam Wicks,Handball Effective,Intercept,Stoppage,20.9
4683,Sydney Swans,Tom Papley,,Knock On,Stoppage,Score,
4684,Sydney Swans,Justin McInerney,Corey Warner,Handball Effective,Stoppage,Score,29.4
4684,Sydney Swans,Corey Warner,James Jordon,Handball Effective,Stoppage,Score,21.8
4684,Sydney Swans,James Jordon,Braeden Campbell,Kick Ineffective,Stoppage,Score,25.6
4684,Sydney Swans,Braeden Campbell,,Kick Ineffective,Stoppage,Score,22.7
4686,Sydney Swans,James Jordon,,Handball Ineffective,Intercept,Turnover,53
4689,Sydney Swans,Brodie Grundy,Will Hayward,Handball Effective,Intercept,Score,92.2
4689,Sydney Swans,Will Hayward,Hayden McLean,Handball Effective,Intercept,Score,95
4689,Sydney Swans,Hayden McLean,Sam Wicks,Handball Effective,Intercept,Score,84
4689,Sydney Swans,Sam Wicks,James Jordon,Kick Effective Short,Intercept,Score,68
4689,Sydney Swans,James Jordon,Tom Papley,Kick Effective Short,Intercept,Score,37.6
4689,Sydney Swans,Tom Papley,,Kick Effective Short,Intercept,Score,33.2
4691,Sydney Swans,Matt Roberts,Nick Blakey,Out on Full Kick In,Intercept,Turnover,151.9
4691,Sydney Swans,Nick Blakey,Isaac Heeney,Kick Effective Short,Intercept,Turnover,145.1
4691,Sydney Swans,Isaac Heeney,Brodie Grundy,Kick Effective Long,Intercept,Turnover,120.5
4691,Sydney Swans,Brodie Grundy,Braeden Campbell,Kick Effective Short,Intercept,Turnover,100.4
4694,Sydney Swans,Oliver Florent,Jake Lloyd,Handball Effective,Stoppage,Score,123.2
4694,Sydney Swans,Jake Lloyd,Isaac Heeney,Handball Effective,Stoppage,Score,114.7
4694,Sydney Swans,Isaac Heeney,Hayden McLean,Kick Effective Short,Stoppage,Score,97.7
4694,Sydney Swans,Hayden McLean,Will Hayward,Kick Effective Long,Stoppage,Score,69.6
4694,Sydney Swans,Will Hayward,,Kick Ineffective,Stoppage,Score,33.5
4697,Sydney Swans,James Jordon,Lewis Melican,Handball Ineffective,Stoppage,Pre-Clearance Turnover,108.1
4700,Sydney Swans,Braeden Campbell,Justin McInerney,Handball Effective,Intercept,Score,142.2
4700,Sydney Swans,Justin McInerney,Matt Roberts,Handball Effective,Intercept,Score,134.3
4700,Sydney Swans,Matt Roberts,Chad Warner,Handball Effective,Intercept,Score,127.4
4700,Sydney Swans,Chad Warner,Isaac Heeney,Handball Effective,Intercept,Score,115.4
4700,Sydney Swans,Isaac Heeney,Nick Blakey,Handball Effective,Intercept,Score,107.6
4700,Sydney Swans,Nick Blakey,Oliver Florent,Handball Effective,Intercept,Score,97.1
4700,Sydney Swans,Oliver Florent,James Jordon,Kick Ineffective,Intercept,Score,73
4700,Sydney Swans,James Jordon,Justin McInerney,Handball Effective,Intercept,Score,62.5
4700,Sydney Swans,Justin McInerney,Nick Blakey,Kick Effective Short,Intercept,Score,51.3
4700,Sydney Swans,Nick Blakey,,Kick Effective Long,Intercept,Score,46.2
4702,Sydney Swans,Tom McCartin,,Handball Ineffective,Intercept,Stoppage,144.5
4703,Sydney Swans,Errol Gulden,Logan McDonald,Kick Effective Long,Stoppage,Turnover,140.9
4703,Sydney Swans,Logan McDonald,Hayden McLean,Ground Kick,Stoppage,Turnover,110.3
4703,Sydney Swans,Hayden McLean,Tom Papley,Handball Effective,Stoppage,Turnover,80.5
4703,Sydney Swans,Tom Papley,,Kick Ineffective,Stoppage,Turnover,73.3
4705,Sydney Swans,Matt Roberts,,Handball Ineffective,Intercept,Stoppage,76.3
4706,Sydney Swans,Errol Gulden,Hayden McLean,Kick Effective Short,Stoppage,Score,44.5
4706,Sydney Swans,Hayden McLean,,Kick Effective Short,Stoppage,Score,20.3
4707,Sydney Swans,Chad Warner,Sam Wicks,Kick Effective Short,Stoppage,Score,82.7
4707,Sydney Swans,Sam Wicks,Chad Warner,Handball Effective,Stoppage,Score,68.4
4707,Sydney Swans,Chad Warner,Errol Gulden,Handball Effective,Stoppage,Score,58.4
4707,Sydney Swans,Errol Gulden,Brodie Grundy,Kick Effective Short,Stoppage,Score,42.9
4707,Sydney Swans,Brodie Grundy,Will Hayward,Handball Effective,Stoppage,Score,15.9
4707,Sydney Swans,Will Hayward,,Kick Effective Short,Stoppage,Score,21.7
4709,Sydney Swans,Errol Gulden,Chad Warner,Handball Effective,Stoppage,Score,102.8
4709,Sydney Swans,Chad Warner,Justin McInerney,Handball Effective,Stoppage,Score,107.5
4709,Sydney Swans,Justin McInerney,Brodie Grundy,Kick Effective Short,Stoppage,Score,103
4709,Sydney Swans,Brodie Grundy,,Kick Effective Long,Stoppage,Score,77.7
4709,Sydney Swans,Tom Papley,Oliver Florent,Handball Effective,Stoppage,Score,43.2
4709,Sydney Swans,Oliver Florent,,Kick Ineffective,Stoppage,Score,33.6
4711,Sydney Swans,Chad Warner,Lewis Melican,Handball Effective,Intercept,Stoppage,117.8
4711,Sydney Swans,Lewis Melican,Errol Gulden,Handball Effective,Intercept,Stoppage,124.5
4711,Sydney Swans,Errol Gulden,,Kick Ineffective,Intercept,Stoppage,121.6
4717,Sydney Swans,Jake Lloyd,Isaac Heeney,Kick Effective Long,Kick-in,Stoppage,134.8
4718,Sydney Swans,Jake Lloyd,James Rowbottom,Handball Effective,Stoppage,Stoppage,139
4718,Sydney Swans,James Rowbottom,,Kick Effective Long,Stoppage,Stoppage,138.4
4720,Sydney Swans,James Jordon,Isaac Heeney,Handball Effective,Stoppage,Turnover,83.9
4720,Sydney Swans,Isaac Heeney,Joel Amartey,Kick Effective Short,Stoppage,Turnover,86.2
4720,Sydney Swans,Joel Amartey,,Kick Effective Long,Stoppage,Turnover,63.6
4722,Sydney Swans,Tom McCartin,Nick Blakey,Kick Effective Short,Intercept,Score,146.7
4722,Sydney Swans,Nick Blakey,,Kick Effective Long,Intercept,Score,115.5
4724,Sydney Swans,Sam Wicks,Corey Warner,Handball Effective,Intercept,Score,65.5
4725,Sydney Swans,Sam Wicks,James Rowbottom,Handball Effective,Intercept,Score,71.9
4725,Sydney Swans,James Rowbottom,Corey Warner,Handball Effective,Intercept,Score,71.3
4725,Sydney Swans,Corey Warner,Chad Warner,Handball Effective,Intercept,Score,61.6
4725,Sydney Swans,Chad Warner,,Kick Ineffective,Intercept,Score,51.5
4728,Sydney Swans,Jake Lloyd,James Jordon,Handball Effective,Stoppage,Pre-Clearance Turnover,133.2
4728,Sydney Swans,James Jordon,,Kick Ineffective,Stoppage,Pre-Clearance Turnover,134.3
4731,Sydney Swans,Hayden McLean,,Ground Kick,Stoppage,Turnover,45.6
4734,Sydney Swans,Errol Gulden,Corey Warner,Kick Effective Long,Stoppage,Stoppage,132.1
4734,Sydney Swans,Corey Warner,,Handball Ineffective,Stoppage,Stoppage,119
4738,Sydney Swans,Braeden Campbell,,Kick Effective Long,Intercept,Stoppage,126.9
4744,Sydney Swans,Jake Lloyd,Lewis Melican,Kick Effective Short,Kick-in,Turnover,140.3
4744,Sydney Swans,Lewis Melican,Justin McInerney,Handball Effective,Kick-in,Turnover,113.1
4746,Sydney Swans,Chad Warner,James Rowbottom,Kick Ineffective,Stoppage,Score,77.7
4746,Sydney Swans,James Rowbottom,James Rowbottom,Ground Kick,Stoppage,Score,64.5
4746,Sydney Swans,Oliver Florent,Brodie Grundy,Handball Effective,Stoppage,Score,74.4
4746,Sydney Swans,Brodie Grundy,Justin McInerney,Kick Effective Short,Stoppage,Score,68.8
4746,Sydney Swans,Justin McInerney,Errol Gulden,Kick Effective Short,Stoppage,Score,59.4
4746,Sydney Swans,Errol Gulden,,Kick Effective Short,Stoppage,Score,36.5
4748,Sydney Swans,Chad Warner,Brodie Grundy,Handball Effective,Stoppage,Score,73.8
4748,Sydney Swans,Brodie Grundy,Justin McInerney,Handball Effective,Stoppage,Score,74.2
4748,Sydney Swans,Justin McInerney,Hayden McLean,Kick Effective Short,Stoppage,Score,66.3
4748,Sydney Swans,Hayden McLean,,Kick Ineffective,Stoppage,Score,45.7
4750,Sydney Swans,James Rowbottom,,Kick Effective Long,Intercept,Turnover,73.9
4752,Sydney Swans,Matt Roberts,,Kick Ineffective,Intercept,Stoppage,63.7
4753,Sydney Swans,Tom Papley,,Kick Effective Short,Stoppage,Score,39.2
4755,Sydney Swans,Matt Roberts,,Handball Ineffective,Intercept,Turnover,133.3
4757,Sydney Swans,Matt Roberts,Tom McCartin,Kick Effective Short,Kick-in,Stoppage,147.9
4757,Sydney Swans,Tom McCartin,Hayden McLean,Kick Effective Short,Kick-in,Stoppage,139.2
4757,Sydney Swans,Hayden McLean,Brodie Grundy,Kick Effective Long,Kick-in,Stoppage,127.9
4758,Sydney Swans,Brodie Grundy,Isaac Heeney,Handball Effective,Stoppage,Turnover,82.4
4758,Sydney Swans,Isaac Heeney,James Jordon,Handball Effective,Stoppage,Turnover,89.8
4758,Sydney Swans,James Jordon,Isaac Heeney,Handball Effective,Stoppage,Turnover,86.5
4758,Sydney Swans,Isaac Heeney,Errol Gulden,Handball Effective,Stoppage,Turnover,86
4758,Sydney Swans,Errol Gulden,Isaac Heeney,Handball Effective,Stoppage,Turnover,67.1
4758,Sydney Swans,Isaac Heeney,Chad Warner,Handball Effective,Stoppage,Turnover,65.7
4758,Sydney Swans,Chad Warner,,Kick Ineffective,Stoppage,Turnover,38.7
4760,Sydney Swans,Matt Roberts,Jake Lloyd,Kick Effective Short,Intercept,Score,69.2
4760,Sydney Swans,Jake Lloyd,,Kick Ineffective,Intercept,Score,48.6
4763,Sydney Swans,Isaac Heeney,,Ground Kick,Stoppage,Turnover,
4764,Sydney Swans,Isaac Heeney,,Handball Ineffective,Stoppage,Turnover,59.4
4764,Sydney Swans,Chad Warner,,Kick Effective Short,Intercept,Score,26.1
4766,Sydney Swans,Oliver Florent,Justin McInerney,Kick Effective Short,Intercept,Score,139.4
4766,Sydney Swans,Justin McInerney,Tom McCartin,Kick Effective Short,Intercept,Score,147
4766,Sydney Swans,Tom McCartin,Matt Roberts,Kick Effective Short,Intercept,Score,131.2
4766,Sydney Swans,Matt Roberts,Isaac Heeney,Kick Effective Short,Intercept,Score,123
4766,Sydney Swans,Isaac Heeney,Brodie Grundy,Kick Effective Long,Intercept,Score,104.7
4766,Sydney Swans,Tom Papley,James Jordon,Handball Effective,Intercept,Score,61
4766,Sydney Swans,James Jordon,Hayden McLean,Kick Effective Long,Intercept,Score,49
4768,Sydney Swans,Chad Warner,,Kick Effective Short,Stoppage,Score,36.4
4770,Sydney Swans,Oliver Florent,James Jordon,Handball Effective,Intercept,Turnover,109.6
4770,Sydney Swans,James Jordon,Chad Warner,Kick Effective Short,Intercept,Turnover,103.5
4770,Sydney Swans,Chad Warner,Matt Roberts,Handball Effective,Intercept,Turnover,98.4
4770,Sydney Swans,Matt Roberts,Jake Lloyd,Kick Effective Short,Intercept,Turnover,93.7
5042,GWS GIANTS,Brent Daniels,,Ground Kick,Stoppage,Pre-Clearance Turnover,
5044,GWS GIANTS,Connor Idun,Jacob Wehr,Kick Effective Short,Intercept,Turnover,104.1
5044,GWS GIANTS,Jacob Wehr,Harry Perryman,Handball Effective,Intercept,Turnover,100.4
5046,GWS GIANTS,Jacob Wehr,Tom Green,Handball Effective,Intercept,Score,91
5046,GWS GIANTS,Tom Green,Toby Greene,Kick Effective Long,Intercept,Score,77.2
5046,GWS GIANTS,Toby Greene,,Kick Effective Short,Intercept,Score,8
5047,GWS GIANTS,Tom Green,,Kick Ineffective,Stoppage,Turnover,78.6
5052,GWS GIANTS,Lachie Whitfield,,Kick Effective Long,Kick-in,Stoppage,150.8
5052,GWS GIANTS,Jacob Wehr,Josh Kelly,Handball Effective,Kick-in,Stoppage,126.8
5052,GWS GIANTS,Josh Kelly,Connor Idun,Handball Effective,Kick-in,Stoppage,120.9
5052,GWS GIANTS,Connor Idun,Jake Riccardi,Kick Effective Short,Kick-in,Stoppage,127.4
5052,GWS GIANTS,Jake Riccardi,Tom Green,Handball Effective,Kick-in,Stoppage,110.3
5052,GWS GIANTS,Tom Green,Toby Greene,Kick Effective Short,Kick-in,Stoppage,102.4
5052,GWS GIANTS,Toby Greene,,Kick Ineffective,Kick-in,Stoppage,72.6
5053,GWS GIANTS,Brent Daniels,,Kick Ineffective,Stoppage,Stoppage,47.3
5054,GWS GIANTS,Kieren Briggs,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,45.5
5057,GWS GIANTS,Kieren Briggs,Stephen Coniglio,Handball Effective,Stoppage,Turnover,105.1
5057,GWS GIANTS,Stephen Coniglio,Tom Green,Handball Effective,Stoppage,Turnover,103.5
5057,GWS GIANTS,Tom Green,,Kick Ineffective,Stoppage,Turnover,75.6
5059,GWS GIANTS,Aaron Cadman,Kieren Briggs,Kick Effective Short,Intercept,Score,37.8
5059,GWS GIANTS,Kieren Briggs,Stephen Coniglio,Handball Effective,Stoppage,Turnover,82.2
5061,GWS GIANTS,Kieren Briggs,,Kick Ineffective,Stoppage,Score,66.3
5061,GWS GIANTS,Harry Himmelberg,Harry Perryman,Handball Effective,Stoppage,Score,42.3
5061,GWS GIANTS,Harry Perryman,,Kick Ineffective,Stoppage,Score,41.3
5063,GWS GIANTS,Harry Himmelberg,Jesse Hogan,Kick Effective Long,Kick-in,Score,150.5
5063,GWS GIANTS,Jesse Hogan,,Kick Ineffective,Kick-in,Score,96.3
5063,GWS GIANTS,Harry Perryman,Callum M. Brown,Kick Effective Long,Kick-in,Score,56.7
5063,GWS GIANTS,Harvey Thomas,,Kick Effective Short,Kick-in,Score,1.7
5064,GWS GIANTS,Kieren Briggs,,Ground Kick,Stoppage,Stoppage,40.5
5066,GWS GIANTS,Stephen Coniglio,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,139.5
5069,GWS GIANTS,Lachie Whitfield,Connor Idun,Handball Effective,Kick-in,Stoppage,155.1
5069,GWS GIANTS,Connor Idun,,Kick Effective Long,Kick-in,Stoppage,157.2
5071,GWS GIANTS,Harry Himmelberg,Harry Himmelberg,Handball Ineffective,Intercept,Score,101.8
