MATCH_ID,SEASON_ID,GROUP_ROUND_NO,SQUAD_NAME,PERIOD,Diff.Qtr.Points,QtrWL,BALL_UP_CLEARANCE,BALL_UP_FIRST_POSSESSION,BALL_UP_HITOUT,BEHIND,BU_HITOUT_TO_ADVANTAGE,CB_ABSENT,CB_ATTEND,CB_FIRST_POSSESSION,CB_HITOUT_TO_ADVANTAGE,CENTRE_BOUNCE_CLEARANCE,CENTRE_BOUNCE_HITOUT,CLEARANCE,CONTESTED_MARK,CONTESTED_MARK_FROM_OPP,CONTESTED_POSSESSION,CONTESTED_POSSESSION_POST,CONTESTED_POSSESSION_PRE,CONTEST_DEFENDER,CONTEST_DEF_LOSE,CONTEST_DEF_LOSE_PCNT,CONTEST_DEF_NEUTRAL,CONTEST_DEF_NEUTRAL_PCNT,CONTEST_DEF_WIN,CONTEST_DEF_WIN_PCNT,CONTEST_TARGET,CONTEST_TARG_LOSE,CONTEST_TARG_LOSE_PCNT,CONTEST_TARG_NEUTRAL,CONTEST_TARG_NEUTRAL_PCNT,CONTEST_TARG_WIN,CONTEST_TARG_WIN_PCNT,CRUMB,DISPOSAL,EFFECTIVE_DISPOSAL,EFFECTIVE_HANDBALL,EFFECTIVE_KICK,FIRST_POSSESSION,FREE_AGAINST,FREE_FOR,GOAL,GROUND_BALL_GET,GROUND_BALL_GET_POST,GROUND_BALL_GET_PRE,HANDBALL,HANDBALL_GAIN_METRES,HARD_BALL_GET,HARD_BALL_GET_POST,HARD_BALL_GET_PRE,HITOUT,HIT_OUT_TO_ADVANTAGE,IN50_KICK,IN50_KICK_LOSE,IN50_KICK_MARK,IN50_KICK_RETAIN,IN50_KICK_RET_RATE,IN50_TARGET,IN50_TARGET_PLAY_RET,IN50_TARGET_PLAY_SCORE,IN50_TARGET_TEAM_RET,IN50_TARGET_TEAM_SCORE,INSIDE_50,INTERCEPT,INTERCEPT_CM,INTERCEPT_FREE,INTERCEPT_GATHER,INTERCEPT_GBG,INTERCEPT_HBG,INTERCEPT_LBG,INTERCEPT_MARK,INTERCEPT_OOFKI,INTERCEPT_OTHER,INTERCEPT_UM,KICK,KICK_BACKWARDS,KICK_EFFICIENCY_PCNT,KICK_GAIN_METRES,KICK_HANDBALL_RATIO,KICK_IN_SELF,KNOCK_ON,LONG_DOWN_LINE_KICK,LONG_DOWN_LINE_LOSE,LONG_DOWN_LINE_LOSE_RATE,LONG_DOWN_LINE_RET,LONG_DOWN_LINE_RET_RATE,LONG_DOWN_LINE_SCORE,LONG_DOWN_LINE_SCORE_RATE,LONG_DOWN_LINE_STOP,LONG_DOWN_LINE_STOP_RATE,LONG_KICK,LOOSE_BALL_GET,LOOSE_BALL_GET_POST,LOOSE_BALL_GET_PRE,MARK,MARK_FROM_OPPO_KICK,MARK_ON_LEAD,MARK_PLAY_ON,MARK_PLAY_ON_PCNT,METRES_GAINED_EFF,MISSED_SHOT,PLAYER_PRESSURE_ACT,PLY_ATTEMPTED_TACKLE,PLY_INEFFECTIVE_TACKLE,PLY_PRESS_PTS,PLY_PRESS_PTS_POST,PLY_PRESS_PTS_PRE,PLY_PRES_IMP_CHASING,PLY_PRES_IMP_CLOSING,PLY_PRES_IMP_CORRALLING,POINTS,RATING,REBOUND_50,RECEIVE_HANDBALL,SCOREBOARD_IMPACT,SCORE_ASSIST,SCORE_INVOLVEMENT,SCORE_LAUNCH,SHORT_KICK,SHOT_AT_GOAL,SMOTHER,SPOIL,SWITCH_COMPLETE,SWITCH_IN50,SWITCH_IN50_RATE,SWITCH_SCORE,SWITCH_SCORE_RATE,TACKLE,THROW_IN_CLEARANCE,THROW_IN_FIRST_POSSESSION,THROW_IN_HITOUT,TIME_IN_POSS_OPP_SQUAD,TIME_IN_POSS_RATE,TIME_IN_POSS_SQUAD,TI_HITOUT_TO_ADVANTAGE,TOTAL_GAINED_METRES,TURNOVER,TURNOVER_FORCED,TURNOVER_FORCED_PTS,UNCONTESTED_MARK,UNCONTESTED_MARK_FROM_OPP,UNCONTESTED_POSSESSION
266424961,2023,25,GWS GIANTS,1,18,Win,1,2,4,3,1,152,32,2,0,3,2,9,1,0,37,25,12,6,2,0.333333333333333,3,0.5,1,0.166666666666667,6,2,0.333333333333333,3,0.5,1,0.166666666666667,6,99,73,34,39,9,4,7,5,28,19,9,45,121,10,6,4,10,1,13,4,2,8,0.615384615384615,9,3,2,4,4,14,18,0,2,1,12,4,8,2,0,1,2,54,2,0.722222222222222,1547.1,1.2,3,5,1,1,1,0,0,0,0,0,0,19,19,13,6,15,2,1,4,0.266666666666667,1255,1,89,23,7,198.15,145.05,53.1,2,33,32,33,64.3,11,30,53,5,33,8,19,9,2,8,1,0,0,0,0,15,5,5,4,542,0.440117560617193,599,0,1714.6,18,20,12,14,2,57
266424961,2023,25,GWS GIANTS,2,5,Win,4,3,2,2,1,190,40,4,2,4,3,11,3,2,41,27,14,3,0,0,3,1,0,0,3,2,0.666666666666667,1,0.333333333333333,0,0,12,101,75,48,27,11,6,1,5,30,21,9,56,25.2,12,7,5,11,3,13,1,3,10,0.769230769230769,11,5,3,7,4,13,17,2,0,0,13,4,9,3,0,1,1,45,0,0.6,1354,0.803571428571429,3,3,1,0,0,0,0,0,0,1,1,15,20,14,6,10,3,2,0,0,927,1,80,24,6,172.2,114.6,57.6,2,21,36,32,64.4,9,48,58,6,33,7,11,8,2,15,0,0,0,0,0,15,3,4,6,600,0.414336917562724,578,0,1392.2,15,13,1,7,1,62
266424961,2023,25,GWS GIANTS,3,2,Win,2,3,3,3,0,114,24,2,0,3,1,6,6,3,37,28,9,2,0,0,0,0,2,1,2,0,0,2,1,0,0,3,89,66,24,42,7,4,3,3,24,19,5,30,101,8,5,3,7,1,13,5,5,7,0.538461538461538,6,4,4,5,5,15,23,3,0,1,14,4,10,6,2,0,3,59,1,0.711864406779661,1566.3,1.96666666666667,2,3,1,0,0,1,1,0,0,0,0,16,17,14,3,27,6,1,4,0.148148148148148,1229,1,87,21,7,176.1,138.6,37.5,0,27,43,22,55.1,10,23,41,5,29,7,25,7,2,9,0,0,0,0,0,10,1,2,3,440,0.501200960768615,626,1,1680.8,18,19,3,21,3,52
266424961,2023,25,GWS GIANTS,4,-1,Loss,3,1,3,2,1,95,20,4,1,4,2,10,1,0,33,19,14,1,0,0,1,1,0,0,1,0,0,1,1,0,0,5,87,57,19,38,7,3,5,2,21,11,10,28,86,11,5,6,7,2,10,4,1,5,0.5,8,3,2,5,3,12,19,0,3,1,5,3,2,6,0,4,6,59,6,0.644067796610169,1332.7,2.10714285714286,3,3,4,3,0.75,0,0,0,0,1,0.25,15,11,6,5,25,6,0,5,0.2,934,2,85,27,7,182.85,142.8,40.05,4,20,38,14,42.9,15,19,22,3,11,4,22,6,3,12,1,0,0,0,0,16,3,2,2,530,0.417944785276074,545,0,1430.8,19,9,1,24,6,51
266424961,2023,25,St Kilda,1,-18,Loss,5,4,2,3,0,152,32,6,2,5,3,10,6,2,40,28,12,6,1,0.166666666666667,3,0.5,2,0.333333333333333,6,1,0.166666666666667,3,0.5,2,0.333333333333333,3,98,69,36,33,11,7,4,2,22,16,6,44,-25.9,15,10,5,6,2,12,7,2,4,0.333333333333333,8,3,0,3,1,13,18,2,1,0,8,4,4,5,1,3,3,54,0,0.611111111111111,1449.1,1.22727272727273,3,5,2,1,0.5,1,0.5,0,0,0,0,15,9,6,3,22,5,0,9,0.409090909090909,920,0,93,25,1,192,148.2,43.8,4,22,45,15,44.7,9,35,16,1,16,5,18,5,0,8,0,0,0,0,0,21,0,1,1,599,0.398236590742101,542,0,1409.6,18,15,9,16,3,56
266424961,2023,25,St Kilda,2,-5,Loss,1,2,0,2,0,190,40,4,1,3,3,10,5,3,36,20,16,3,0,0,1,0.333333333333333,2,0.666666666666667,3,0,0,3,1,0,0,5,85,60,34,26,13,1,6,4,24,12,12,42,68.1,16,7,9,5,2,12,5,3,6,0.5,7,4,3,5,4,13,16,3,3,0,9,5,4,3,1,0,0,43,1,0.604651162790698,1255.2,1.02380952380952,2,0,1,1,1,0,0,0,0,0,0,14,10,5,5,12,3,0,1,0.0833333333333333,902,1,99,19,8,190.8,160.8,30,4,31,49,27,50.3,8,34,39,3,23,7,12,7,3,5,0,0,0,0,0,7,6,7,2,578,0.43010752688172,600,1,1378.2,17,11,8,7,0,46
266424961,2023,25,St Kilda,3,-2,Loss,3,2,0,2,0,114,24,4,1,2,2,9,3,1,35,23,12,2,0,0,2,1,0,0,2,2,1,0,0,0,0,7,95,70,34,36,10,3,4,3,23,16,7,40,-42.2,9,2,7,3,2,10,6,1,4,0.4,7,2,1,2,1,13,18,1,2,1,11,0,11,2,0,2,1,55,0,0.654545454545455,1581.2,1.375,3,2,5,2,0.4,1,0.2,0,0,2,0.4,16,15,14,1,18,2,4,6,0.333333333333333,957,0,65,20,5,130.05,102.9,27.15,2,15,34,20,54,12,34,40,5,17,5,18,5,3,8,1,1,1,0,0,9,4,4,1,626,0.352281825460368,440,1,1551.8,23,13,12,15,1,58
266424961,2023,25,St Kilda,4,1,Win,2,4,0,0,0,95,20,1,1,1,2,6,5,3,35,23,12,1,0,0,1,1,0,0,1,0,0,1,1,0,0,4,106,74,38,36,9,5,3,2,22,13,9,46,32.7,16,7,9,4,1,13,7,2,5,0.384615384615385,8,1,0,1,1,16,19,3,1,0,9,4,5,7,1,1,4,60,3,0.6,1649.5,1.30434782608696,2,5,0,0,0,0,0,0,0,0,0,9,8,6,2,29,7,2,12,0.413793103448276,820,4,69,23,4,166.5,109.95,56.55,1,26,20,15,51.5,10,36,18,1,22,4,25,6,2,10,0,0,0,0,0,18,3,4,2,545,0.406441717791411,530,0,1685.6,19,14,13,24,4,71
266425361,2023,25,Brisbane Lions,1,11,Win,1,1,0,3,0,95,20,2,1,2,1,7,5,1,26,19,7,4,1,0.25,3,0.75,0,0,3,2,0.666666666666667,1,0.333333333333333,0,0,3,66,50,16,34,5,7,3,3,16,13,3,19,-28.1,6,4,2,5,2,15,9,3,6,0.4,9,3,3,4,4,16,18,1,1,1,9,3,6,5,2,0,4,47,0,0.723404255319149,1460.1,2.47368421052632,3,0,4,3,0.75,1,0.25,0,0,0,0,18,11,9,2,25,5,1,1,0.04,1010,1,45,10,0,87,50.4,36.6,0,12,25,21,40.6,7,16,30,4,15,6,16,7,2,9,0,0,0,0,0,8,4,2,4,479,0.464669738863287,605,1,1450.9,18,10,1,20,4,38
266425361,2023,25,Brisbane Lions,2,5,Win,4,6,5,1,0,190,40,4,1,6,5,16,1,0,40,20,20,5,1,0.2,3,0.6,1,0.2,2,0,0,2,1,0,0,4,84,54,26,28,13,5,5,5,31,16,15,31,65.9,6,2,4,13,1,15,6,0,5,0.333333333333333,9,0,0,3,1,17,17,0,2,2,9,1,8,2,1,1,2,53,2,0.528301886792453,1528.6,1.70967741935484,2,1,1,0,0,0,0,0,0,1,1,12,26,14,12,14,2,0,3,0.214285714285714,868,1,81,33,4,195.45,123.6,71.85,4,22,26,31,55.1,5,25,55,4,14,6,16,7,5,9,1,1,1,0,0,25,6,3,3,583,0.335862068965517,487,0,1582.5,20,11,0,13,2,41
266425361,2023,25,Brisbane Lions,3,22,Win,3,3,3,1,2,247,52,5,0,3,4,8,4,1,38,27,11,2,1,0.5,1,0.5,0,0,7,2,0.285714285714286,1,0.142857142857143,4,0.571428571428571,6,79,57,17,40,9,7,6,8,24,18,6,23,89.2,9,4,5,10,3,13,4,5,9,0.692307692307692,9,7,6,7,7,13,17,1,3,0,10,3,7,4,0,0,3,56,2,0.714285714285714,1574,2.43478260869565,1,0,4,2,0.5,2,0.5,0,0,0,0,15,17,14,3,25,4,1,5,0.2,1220,0,60,24,8,134.25,90.3,43.95,2,15,25,49,82,16,16,80,6,38,9,24,9,0,11,0,0,0,0,0,10,2,1,3,548,0.408844065166796,527,1,1663,15,10,6,21,3,40
266425361,2023,25,Brisbane Lions,4,10,Win,1,1,1,3,0,114,24,4,1,4,3,8,4,1,26,17,9,2,0,0,1,0.5,1,0.5,4,1,0.25,0,0,3,0.75,4,89,71,19,52,8,5,7,3,14,9,5,22,54.2,3,1,2,7,1,14,4,4,6,0.428571428571429,10,6,4,6,5,18,17,1,2,2,6,0,6,5,1,1,4,67,7,0.776119402985075,1452.1,3.04545454545455,0,2,2,0,0,2,1,2,1,0,0,16,12,8,4,40,5,3,9,0.225,1021,1,46,16,5,91.35,63.3,28.05,1,5,28,22,48.8,9,17,42,6,36,7,36,7,0,7,3,1,0.333333333333333,1,0.333333333333333,7,3,3,3,448,0.503021148036254,666,0,1549.2,12,11,2,36,4,62
266425361,2023,25,Port Adelaide,1,-11,Loss,2,2,2,4,1,95,20,2,0,2,1,9,7,4,35,24,11,3,0,0,1,0.333333333333333,2,0.666666666666667,4,0,0,3,0.75,1,0.25,5,69,42,17,25,11,3,7,1,20,12,8,21,37.4,5,0,5,6,2,8,4,2,4,0.5,6,2,1,3,1,8,18,4,2,0,9,0,9,7,0,0,3,48,1,0.520833333333333,1246.3,2.28571428571429,2,0,3,1,0.333333333333333,1,0.333333333333333,0,0,1,0.333333333333333,12,15,12,3,22,7,0,4,0.181818181818182,717,2,45,23,4,107.25,71.55,35.7,0,7,20,10,26.1,13,17,11,1,12,5,13,7,0,4,2,0,0,0,0,14,5,7,3,605,0.3678955453149,479,1,1289.9,18,10,2,15,3,32
266425361,2023,25,Port Adelaide,2,-5,Loss,5,3,4,2,0,190,40,4,1,1,3,10,1,0,36,18,18,2,0,0,2,1,0,0,5,1,0.2,3,0.6,1,0.2,6,83,53,19,34,14,5,5,4,28,15,13,29,87.9,10,4,6,16,3,8,2,3,5,0.625,4,3,2,4,3,9,20,0,2,1,9,0,9,4,2,2,4,54,0,0.62962962962963,1357.2,1.86206896551724,1,1,5,3,0.6,2,0.4,0,0,0,0,15,18,11,7,17,4,1,3,0.176470588235294,1044,1,83,34,8,203.85,123.75,80.1,0,24,28,26,54,11,18,39,3,21,6,17,7,2,8,1,0,0,0,0,23,4,7,9,487,0.402068965517241,583,2,1451.5,17,11,12,16,4,42
266425361,2023,25,Port Adelaide,3,-22,Loss,3,3,3,1,2,247,52,6,2,7,6,14,2,1,40,24,16,7,4,0.571428571428571,1,0.142857142857143,2,0.285714285714286,2,0,0,1,0.5,1,0.5,10,80,54,24,30,14,6,7,4,27,18,9,29,40.1,7,5,2,10,5,19,8,1,9,0.473684210526316,9,2,1,4,2,20,15,1,2,1,8,2,6,3,1,0,2,51,1,0.588235294117647,1404,1.75862068965517,1,0,1,0,0,0,0,0,0,1,1,14,21,13,8,16,3,1,2,0.125,872,3,59,27,4,134.85,88.05,46.8,0,10,28,27,61.2,5,23,37,2,22,6,16,8,0,7,1,1,1,1,1,17,4,5,1,527,0.425135764158262,548,1,1451.6,17,8,6,14,2,39
266425361,2023,25,Port Adelaide,4,-10,Loss,2,3,2,0,0,114,24,2,0,2,0,10,1,1,22,10,12,4,3,0.75,0,0,1,0.25,2,1,0.5,1,0.5,0,0,3,77,55,27,28,11,7,5,2,16,8,8,30,102.3,5,2,3,7,2,11,5,2,3,0.272727272727273,7,2,1,2,1,11,12,1,1,0,6,2,4,5,0,0,4,47,4,0.595744680851064,1259.4,1.56666666666667,3,0,2,2,1,0,0,0,0,0,0,8,12,6,6,23,5,1,10,0.434782608695652,779,1,49,21,6,113.1,83.25,29.85,2,5,23,12,41.2,14,24,18,1,11,2,20,3,0,8,2,2,1,0,0,13,6,6,5,666,0.338368580060423,448,2,1361.7,17,5,0,22,4,48
266427920,2023,25,Carlton,1,9,Win,2,1,3,2,0,95,20,3,1,2,2,6,5,3,41,31,10,4,1,0.25,1,0.25,2,0.5,1,0,0,0,0,0,0,10,106,80,33,47,9,6,5,3,26,19,7,42,21.9,12,8,4,8,1,9,2,0,4,0.444444444444444,2,1,1,1,1,11,23,3,3,0,10,3,7,6,2,2,3,64,4,0.734375,1581.1,1.52380952380952,4,2,9,5,0.555555555555556,3,0.333333333333333,0,0,1,0.111111111111111,26,16,11,5,22,6,3,5,0.227272727272727,1276,1,79,28,4,175.5,115.5,60,2,18,35,20,56.4,9,32,40,5,26,5,19,6,1,10,2,1,0.5,0,0,20,2,5,3,524,0.411406844106464,541,0,1597.6,18,19,1,17,3,57
266427920,2023,25,Carlton,2,20,Win,4,4,5,3,2,114,24,3,1,3,1,11,5,2,43,25,18,4,0,0,2,0.5,2,0.5,1,0,0,1,1,0,0,6,90,63,29,34,15,2,4,4,27,17,10,35,49.9,5,2,3,9,6,14,6,4,8,0.571428571428571,9,4,2,6,5,16,17,2,2,0,9,2,7,5,0,1,3,55,2,0.618181818181818,1485.7,1.57142857142857,1,1,3,0,0,1,0.333333333333333,0,0,2,0.666666666666667,18,24,15,9,20,5,1,2,0.1,1021,0,66,22,4,146.4,102.3,44.1,3,17,27,27,66.3,7,29,35,3,35,7,16,7,5,7,1,1,1,1,1,15,4,8,3,507,0.456310679611651,611,3,1525,14,9,8,15,3,46
266427920,2023,25,Carlton,3,-14,Loss,2,3,1,1,0,171,36,4,1,6,1,11,4,1,38,25,13,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,4,2,0.5,1,0.25,1,0.25,2,88,61,25,36,11,4,8,3,23,16,7,33,32.9,13,7,6,5,3,16,12,2,3,0.1875,5,2,2,2,2,17,23,1,5,1,14,6,8,3,0,0,2,55,2,0.654545454545455,1293.5,1.66666666666667,2,0,3,3,1,0,0,0,0,0,0,18,11,9,2,23,3,3,3,0.130434782608696,938,0,90,31,9,208.5,181.5,27,2,32,30,19,51,6,24,32,3,11,4,18,4,2,4,0,0,0,0,0,17,3,4,3,535,0.399068322981366,514,2,1325.9,26,19,18,19,2,46
266427920,2023,25,Carlton,4,-9,Loss,5,7,8,1,0,76,16,0,0,0,3,10,3,1,38,22,16,2,1,0.5,0,0,1,0.5,3,1,0.333333333333333,2,0.666666666666667,0,0,7,86,56,23,33,13,7,2,1,29,16,13,29,24.7,6,3,3,14,1,11,7,0,3,0.272727272727273,6,0,0,0,1,12,18,1,1,0,8,2,6,8,0,1,7,57,1,0.578947368421053,1404.9,1.96551724137931,5,3,6,2,0.333333333333333,4,0.666666666666667,1,0.166666666666667,0,0,21,23,13,10,20,8,1,2,0.1,821,0,75,26,6,165.75,110.1,55.65,2,23,30,8,36.3,14,23,14,2,14,3,10,2,0,10,0,0,0,0,0,14,5,6,3,654,0.368346344925479,519,1,1427.4,20,10,6,17,7,45
266427920,2023,25,Sydney Swans,1,-9,Loss,4,5,4,4,2,95,20,2,1,1,2,13,3,2,39,23,16,1,0,0,0,0,0,0,4,2,0.5,1,0.25,1,0.25,5,81,52,23,29,12,5,6,1,25,16,9,27,-41,8,3,5,7,4,11,6,1,3,0.272727272727273,4,1,1,2,2,11,18,2,0,0,11,2,9,6,0,1,4,54,1,0.537037037037037,1559.7,2,2,1,5,2,0.4,3,0.6,1,0.2,0,0,14,17,13,4,20,6,2,2,0.1,815,1,90,24,4,182.25,130.5,55.5,4,21,45,11,46.8,8,22,12,2,17,5,15,6,5,11,1,1,1,1,1,16,8,5,1,541,0.398479087452471,524,1,1524.7,23,11,1,17,4,41
266427920,2023,25,Sydney Swans,2,-20,Loss,4,6,5,1,3,114,24,3,2,3,3,9,0,0,26,13,13,1,0,0,1,1,0,0,4,2,0.5,2,0.5,0,0,4,92,75,31,44,9,4,2,1,19,12,7,34,16.8,3,1,2,12,5,8,3,1,2,0.25,4,1,1,2,2,8,14,0,1,1,8,0,8,4,0,0,4,58,3,0.758620689655172,1347.7,1.70588235294118,3,0,2,0,0,2,1,1,0.5,0,0,17,16,11,5,32,4,3,5,0.15625,1093,0,76,31,7,185.55,119.1,66.45,1,24,24,7,46.7,12,30,14,2,9,2,27,2,2,6,2,2,1,0,0,20,2,0,4,611,0.378640776699029,507,0,1354,17,8,12,32,4,65
266427920,2023,25,Sydney Swans,3,14,Win,2,2,3,3,2,171,36,4,2,2,5,6,6,4,40,31,9,4,1,0.25,1,0.25,2,0.5,3,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,6,98,74,38,36,7,8,4,5,21,19,2,45,30.2,10,8,2,9,5,6,2,2,4,0.666666666666667,4,2,2,3,3,11,26,4,1,0,14,7,7,7,0,4,3,53,2,0.679245283018868,1492.1,1.17777777777778,1,4,0,0,0,0,0,0,0,0,0,13,13,11,2,26,7,0,7,0.269230769230769,1066,0,71,27,10,166.5,124.2,42.3,4,18,25,33,72.1,14,36,60,7,31,8,22,8,3,10,0,0,0,0,0,14,2,1,1,514,0.415372670807453,535,1,1546.5,23,14,7,20,3,61
266427920,2023,25,Sydney Swans,4,9,Win,3,3,4,3,0,76,16,3,1,2,1,7,4,2,30,21,9,3,0,0,2,0.666666666666667,1,0.333333333333333,2,1,0.5,0,0,1,0.5,7,91,65,27,38,8,2,7,2,19,12,7,32,91.1,7,3,4,7,1,14,7,2,6,0.428571428571429,6,3,1,3,3,16,20,2,2,0,8,3,5,9,1,0,7,59,3,0.644067796610169,1609.5,1.84375,2,0,3,2,0.666666666666667,1,0.333333333333333,0,0,0,0,16,12,9,3,28,9,3,12,0.428571428571429,1039,1,80,21,2,171.3,111.75,59.55,2,25,34,17,45,11,27,23,3,29,7,20,6,1,8,3,2,0.666666666666667,1,0.333333333333333,17,2,2,2,519,0.464158977998581,654,0,1703.9,18,15,7,24,7,55
266436115,2023,26,Carlton,1,-7,Loss,3,5,3,2,2,114,24,5,1,4,2,7,3,1,38,25,13,1,0,0,1,1,0,0,2,1,0.5,0,0,1,0.5,7,97,64,26,38,12,6,7,2,24,18,6,35,59.4,11,6,5,6,3,17,11,2,4,0.235294117647059,8,3,2,3,2,18,23,1,3,0,12,4,8,6,0,2,5,62,2,0.612903225806452,1375.5,1.77142857142857,2,0,2,1,0.5,1,0.5,1,0.5,0,0,19,16,12,4,26,6,0,11,0.423076923076923,933,0,94,29,7,203.55,167.1,36.45,0,33,39,14,39.6,9,26,21,2,14,4,19,4,4,10,3,0,0,0,0,15,0,2,1,525,0.423574144486692,557,0,1427,25,22,9,23,5,54
266436115,2023,26,Carlton,2,9,Win,1,2,3,1,1,95,20,3,0,3,2,9,3,2,33,22,11,1,0,0,0,0,1,1,3,0,0,2,0.666666666666667,1,0.333333333333333,3,96,76,39,37,10,7,8,3,19,13,6,45,137.2,8,7,1,8,2,13,7,1,4,0.307692307692308,7,2,1,2,2,15,24,2,5,2,6,2,4,7,2,2,5,51,1,0.725490196078431,1595.9,1.13333333333333,3,2,12,8,0.666666666666667,3,0.25,2,0.166666666666667,1,0.0833333333333333,23,11,6,5,20,7,0,3,0.15,1265,2,83,30,5,199.35,164.4,34.95,2,24,28,19,45.8,10,37,38,4,20,4,14,6,1,8,0,0,0,0,0,24,5,5,3,636,0.389680923285811,574,1,1744.1,27,19,19,17,5,59
266436115,2023,26,Carlton,3,-8,Loss,3,3,2,1,0,114,24,2,1,3,2,9,4,2,33,25,8,4,1,0.25,1,0.25,2,0.5,2,0,0,2,1,0,0,7,87,61,32,29,7,2,5,2,20,14,6,39,21.9,4,2,2,6,1,5,1,1,3,0.6,3,1,1,2,2,6,19,2,1,0,8,2,6,6,1,3,4,48,0,0.604166666666667,1381.2,1.23076923076923,2,3,6,3,0.5,2,0.333333333333333,0,0,1,0.166666666666667,12,16,12,4,22,6,1,4,0.181818181818182,804,1,65,13,4,129.6,101.55,28.05,2,17,33,14,43.5,14,32,25,2,23,4,17,4,0,8,0,0,0,0,0,9,3,2,2,571,0.395881006864989,519,0,1399.6,19,12,14,18,4,54
266436115,2023,26,Carlton,4,8,Win,2,3,4,2,1,133,28,4,1,3,3,8,2,1,33,23,10,5,2,0.4,3,0.6,0,0,4,2,0.5,2,0.5,0,0,4,81,58,22,36,10,4,6,4,23,18,5,28,70.8,5,3,2,9,2,10,6,2,4,0.4,5,2,2,2,2,13,18,1,1,0,12,2,10,3,1,1,2,53,2,0.679245283018868,1615.5,1.89285714285714,6,2,3,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,0,0,19,19,15,4,20,3,0,7,0.35,1278,1,70,30,9,167.1,119.25,47.85,5,17,23,26,56.6,11,21,52,6,24,6,17,7,4,9,3,2,0.666666666666667,1,0.333333333333333,16,3,3,2,647,0.35864406779661,529,0,1679.2,21,14,14,18,2,43
266436115,2023,26,Melbourne,1,7,Win,2,1,3,3,0,114,24,1,0,1,3,6,2,1,43,35,8,2,1,0.5,0,0,1,0.5,1,0,0,1,1,0,0,12,96,62,32,30,5,7,6,3,34,27,7,42,25.3,8,7,1,7,1,10,2,2,8,0.8,6,2,1,4,3,12,25,1,2,0,16,5,11,7,0,0,6,54,2,0.555555555555556,1459.1,1.28571428571429,2,2,4,2,0.5,1,0.25,1,0.25,1,0.25,12,26,20,6,23,7,1,4,0.173913043478261,736,1,72,31,8,172.2,129.6,42.6,2,18,26,21,52,15,29,35,4,27,6,17,7,1,12,0,0,0,0,0,18,3,3,1,557,0.399239543726236,525,1,1512.4,23,16,19,21,6,54
266436115,2023,26,Melbourne,2,-9,Loss,5,4,2,4,2,95,20,2,0,2,3,11,4,3,44,34,10,3,1,0.333333333333333,2,0.666666666666667,0,0,1,1,1,0,0,0,0,13,93,59,30,29,11,8,7,1,29,24,5,38,14.2,11,8,3,11,5,10,4,1,4,0.4,1,0,0,1,1,11,27,3,3,2,13,5,8,5,2,2,2,55,1,0.527272727272727,1498.6,1.44736842105263,1,1,4,1,0.25,3,0.75,0,0,0,0,16,19,16,3,16,5,0,2,0.125,839,1,71,16,7,148.65,127.35,21.3,2,21,32,10,33.1,11,28,17,2,20,5,13,6,1,8,0,0,0,0,0,9,4,5,6,574,0.431771894093686,636,3,1513,23,16,3,12,2,46
266436115,2023,26,Melbourne,3,8,Win,2,2,3,3,1,114,24,3,0,2,3,9,3,0,28,18,10,2,0,0,2,1,0,0,4,2,0.5,1,0.25,1,0.25,8,93,69,29,40,11,5,2,3,19,12,7,32,-66.6,9,3,6,9,1,13,9,2,3,0.230769230769231,7,2,2,3,3,17,19,0,2,1,8,1,7,6,1,1,6,61,2,0.655737704918033,1617.2,1.90625,2,2,1,0,0,1,1,0,0,0,0,13,12,9,3,33,6,3,13,0.393939393939394,969,1,66,18,7,134.4,106.05,28.35,4,15,32,22,51.3,4,29,36,5,24,7,26,7,2,11,1,1,1,0,0,8,5,6,3,519,0.435545385202136,571,0,1554.2,19,11,7,30,6,61
266436115,2023,26,Melbourne,4,-8,Loss,3,3,3,5,0,133,28,2,0,3,3,10,6,4,38,26,12,4,0,0,2,0.5,2,0.5,5,0,0,3,0.6,2,0.4,10,86,54,21,33,10,6,4,2,28,19,9,28,53.1,8,4,4,11,0,11,5,2,5,0.454545454545455,9,3,3,6,4,13,21,4,1,1,9,1,8,9,1,0,5,58,5,0.568965517241379,1387.4,2.07142857142857,2,0,5,0,0,5,1,2,0.4,0,0,15,21,15,6,25,9,1,7,0.28,789,1,72,18,3,155.85,117,38.85,3,24,28,18,43.7,9,21,30,3,25,8,18,8,3,6,2,2,1,1,0.5,14,4,5,5,529,0.43864406779661,647,0,1469.5,17,16,4,19,5,44
