SEASON_ID,GROUP_ROUND,MATCH_ID,shots.period,shots.periodSecs,shots.player.displayName,PERSON_ID,shots.squad.code,SQUAD_NAME,shots.details.angleGroup,shots.details.distanceGroup,shots.details.origin,shots.details.type,shots.details.location.x,shots.details.location.xStd,shots.details.location.y,shots.details.location.yStd,shots.details.locationRotated.x,shots.details.locationRotated.xStd,shots.details.locationRotated.y,shots.details.locationRotated.yStd,shots.result.name,shots.result.code,shots.result.points,shots.result.pointsExpected,shots.result.accuracyExpected,shots.score.homePoints,shots.score.awayPoints
2023,R12,266733795,3,161,N.Anderson,1009199,GCS,Gold Coast SUNS,Right Corridor,15-30m,General Play,General Play Snap,61.2,56,-4.1,-4.3,61.2,56,-4.1,-4.3,Goal,G,6,3.735701906,0.565857886,41,52
2023,R12,266733795,3,291,B.King,1006144,GCS,Gold Coast SUNS,Right Corridor,30-40m,Mark,Set Shot Regular,52.7,48.2,-6.5,-6.8,52.7,48.2,-6.5,-6.8,Goal,G,6,4.301079137,0.663669065,47,52
2023,R12,266733795,3,407,M.Rowell,1009208,GCS,Gold Coast SUNS,Right Corridor,40-50m,Free Kick,Set Shot Regular,41.5,37.9,-14.3,-14.9,41.5,37.9,-14.3,-14.9,Goal,G,6,3.445456427,0.507555372,53,52
2023,R12,266733795,3,501,J.Lukosius,1004095,GCS,Gold Coast SUNS,Left Corridor,15-30m,General Play,General Play Snap,69.8,63.8,14,14.6,69.8,63.8,14,14.6,Goal,G,6,2.961187215,0.430365297,59,52
2023,R12,266733795,3,730,B.King,1006144,GCS,Gold Coast SUNS,Right Corridor,40-50m,Free Kick,Set Shot Regular,43.1,39.4,-4.7,-4.9,43.1,39.4,-4.7,-4.9,Goal,G,6,3.445456427,0.507555372,66,52
2023,R12,266733795,3,857,J.Lukosius,1004095,GCS,Gold Coast SUNS,In Front,15-30m,General Play,General Play Snap,63,57.6,2.1,2.2,63,57.6,2.1,2.2,Goal,G,6,4.215017065,0.660978385,72,52
2023,R12,266733795,3,1054,J.Rachele,1017051,ADEL,Adelaide Crows,Right Corridor,40-50m,Mark,Set Shot Regular,-39.4,-36,12.4,13,39.4,36,-12.4,-13,Goal,G,6,3.445456427,0.507555372,73,58
2023,R12,266733795,3,1142,T.Berry,1006100,GCS,Gold Coast SUNS,Right Acute,0-15m,General Play,General Play Snap,78.4,71.7,-9.6,-10,78.4,71.7,-9.6,-10,Behind,B,1,4.152263374,0.650205761,74,58
2023,R12,266733795,3,1210,R.Thilthorpe,1008384,ADEL,Adelaide Crows,Left Corridor,0-15m,General Play,Ground Kick,-18.3,-16.7,-44.9,-46.9,18.3,16.7,44.9,46.9,Behind,B,1,5.130111524,0.836431227,74,59
2023,R12,266733795,3,1493,B.Long,993917,GCS,Gold Coast SUNS,Right Acute,40-50m,General Play,General Play Regular,50.1,45.8,-32.2,-33.6,50.1,45.8,-32.2,-33.6,Behind,B,1,1.819587629,0.226804124,75,59
2023,R12,266733795,3,1815,B.Keays,993946,ADEL,Adelaide Crows,In Front,0-15m,General Play,Ground Kick,-9.4,-8.6,-17.2,-18,9.4,8.6,17.2,18,Behind,B,1,5.310776942,0.868421053,76,60
2023,R12,266733795,3,1951,B.Keays,993946,ADEL,Adelaide Crows,Left Corridor,15-30m,General Play,General Play Snap,-62.4,-57.1,-3.6,-3.8,62.4,57.1,3.6,3.8,Goal,G,6,2.952173913,0.426086957,76,66
2023,R12,266733795,3,2069,D.Fogarty,999331,ADEL,Adelaide Crows,Left Acute,30-40m,Mark,Set Shot Regular,-63.2,-57.8,-30.9,-32.3,63.2,57.8,30.9,32.3,Goal,G,6,3.412345679,0.499382716,76,72
2023,R12,266733795,4,62,B.Keays,993946,ADEL,Adelaide Crows,Left Acute,15-30m,Mark,Set Shot Snap,78.4,71.7,13,13.6,78.4,71.7,13,13.6,Behind,B,1,4.263269639,0.66029724,76,73
2023,R12,266733795,4,96,L.Murphy,1000998,ADEL,Adelaide Crows,In Front,30-40m,General Play,General Play Snap,54.8,50.1,-0.2,-0.2,54.8,50.1,-0.2,-0.2,Goal,G,6,3.147426982,0.468706537,76,79
2023,R12,266733795,4,165,L.Casboult,281124,GCS,Gold Coast SUNS,Right Corridor,30-40m,General Play,General Play Snap,-54.6,-49.9,6.4,6.7,54.6,49.9,-6.4,-6.7,Goal,G,6,3.4,0.498795181,82,79
2023,R12,266733795,4,262,J.Lukosius,1004095,GCS,Gold Coast SUNS,Left Acute,30-40m,General Play,General Play Snap,-64.6,-59.1,-21.1,-22,64.6,59.1,21.1,22,Goal,G,6,2.532051282,0.358974359,88,79
2023,R12,266733795,4,333,J.Lukosius,1004095,GCS,Gold Coast SUNS,In Front,0-15m,General Play,General Play Regular,-79.8,-73,0.1,0.1,79.8,73,-0.1,-0.1,Goal,G,6,5.945273632,0.989552239,94,79
2023,R12,266733795,4,459,I.Rankine,1001195,ADEL,Adelaide Crows,Left Acute,30-40m,General Play,General Play Snap,61,55.8,23.4,24.4,61,55.8,23.4,24.4,Missed Shot,M,0,2.380952381,0.333333333,94,79
2023,R12,266733795,4,498,B.Ainsworth,998130,GCS,Gold Coast SUNS,Right Corridor,40-50m,General Play,General Play Regular,-47.4,-43.3,15.6,16.3,47.4,43.3,-15.6,-16.3,Missed Shot,M,0,2.997679814,0.424593968,94,79
2023,R12,266733795,4,605,D.Fogarty,999331,ADEL,Adelaide Crows,Left Acute,30-40m,Mark,Set Shot Regular,67.1,61.4,22,23,67.1,61.4,22,23,Goal,G,6,3.412345679,0.499382716,94,85
2023,R12,266733795,4,772,N.Holman,297456,GCS,Gold Coast SUNS,Left Acute,30-40m,General Play,General Play Snap,-62.4,-57,-22.1,-23.1,62.4,57,22.1,23.1,Behind,B,1,2.036697248,0.247706422,95,85
2023,R12,266733795,4,944,B.Humphrey,1023500,GCS,Gold Coast SUNS,In Front,0-15m,Free Kick,Set Shot Regular,-77.4,-70.8,-1,-1,77.4,70.8,1,1,Goal,G,6,5.990500317,0.998100063,101,85
2023,R12,266733795,4,1055,B.Fiorini,993799,GCS,Gold Coast SUNS,Right Corridor,15-30m,General Play,General Play Snap,-65.5,-59.9,15.2,15.9,65.5,59.9,-15.2,-15.9,Behind,B,1,4.203821656,0.662420382,102,85
2023,R12,266733795,4,1201,N.Anderson,1009199,GCS,Gold Coast SUNS,Right Corridor,40-50m,General Play,General Play Regular,-50.3,-46,19.5,20.4,50.3,46,-19.5,-20.4,Behind,B,1,2.67191601,0.380577428,104,85
2023,R12,266733795,4,1293,B.King,1006144,GCS,Gold Coast SUNS,Left Corridor,15-30m,Free Kick,Set Shot Regular,-67.5,-61.7,-12.1,-12.6,67.5,61.7,12.1,12.6,Goal,G,6,5.19803516,0.840744571,110,85
2023,R12,266733795,4,1571,L.Casboult,281124,GCS,Gold Coast SUNS,Left Corridor,50m+,Mark,Set Shot Regular,-19.7,-18,-47.6,-49.7,19.7,18,47.6,49.7,Behind,B,1,2.349334601,0.33269962,111,85
2023,R12,266733795,4,1748,D.Fogarty,999331,ADEL,Adelaide Crows,Right Corridor,50m+,General Play,General Play Regular,38,34.7,-17.8,-18.6,38,34.7,-17.8,-18.6,Behind,B,1,2.411082474,0.329896907,112,86
2023,R12,266733795,4,1869,J.Rachele,1017051,ADEL,Adelaide Crows,Right Corridor,50m+,Free Kick,Set Shot Regular,38,34.7,-24.6,-25.7,38,34.7,-24.6,-25.7,Behind,B,1,2.312530237,0.326076439,112,87
2023,R12,266733795,4,1960,L.Pedlar,1012218,ADEL,Adelaide Crows,Right Acute,30-40m,Free Kick,Set Shot Regular,61,55.8,-28.7,-30,61,55.8,-28.7,-30,Missed Shot,M,0,3.277777778,0.478632479,112,87
2023,R12,266740464,1,88,T.Green,1009528,GWS,GWS GIANTS,Right Acute,40-50m,Mark,Set Shot Regular,-48.4,-47.2,35.2,38.8,48.4,47.2,-35.2,-38.8,Missed Shot,M,0,2.556807512,0.358059468,0,0
2023,R12,266740464,1,173,K.Briggs,1008436,GWS,GWS GIANTS,Left Acute,40-50m,Free Kick,Set Shot Regular,-46.5,-45.4,-31.4,-34.6,46.5,45.4,31.4,34.6,Behind,B,1,2.604617605,0.369047619,2,0
2023,R12,266740464,1,373,J.Riewoldt,250395,RICH,Richmond,Left Corridor,15-30m,Mark,Set Shot Regular,66,64.4,5.7,6.3,66,64.4,5.7,6.3,Goal,G,6,5.19803516,0.840744571,2,6
2023,R12,266740464,1,547,S.Coniglio,291969,GWS,GWS GIANTS,Left Corridor,50m+,Mark,Set Shot Regular,-30.5,-29.8,-3.9,-4.3,30.5,29.8,3.9,4.3,Behind,B,1,2.349334601,0.33269962,3,6
2023,R12,266740464,1,676,T.Taranto,998172,RICH,Richmond,Left Corridor,30-40m,Free Kick,Set Shot Regular,54.3,53,18.6,20.5,54.3,53,18.6,20.5,Goal,G,6,4.306197286,0.665199853,3,12
2023,R12,266740464,1,778,J.Riewoldt,250395,RICH,Richmond,In Front,40-50m,Mark,Set Shot Regular,40.8,39.8,2.4,2.6,40.8,39.8,2.4,2.6,Goal,G,6,3.914017341,0.593208092,3,18
2023,R12,266740464,1,867,M.Pickett,993771,RICH,Richmond,Right Acute,40-50m,Mark,Set Shot Regular,47.7,46.5,-28.9,-31.8,47.7,46.5,-28.9,-31.8,Missed Shot,M,0,2.556807512,0.358059468,3,18
2023,R12,266740464,1,1027,J.Riewoldt,250395,RICH,Richmond,Left Acute,40-50m,Mark,Set Shot Regular,51.2,50,31.7,34.9,51.2,50,31.7,34.9,Behind,B,1,2.604617605,0.369047619,3,19
2023,R12,266740464,1,1090,S.Ryan,1012386,RICH,Richmond,Left Acute,30-40m,General Play,General Play Snap,54.9,53.6,25.4,28,54.9,53.6,25.4,28,Behind,B,1,2.532051282,0.358974359,3,20
2023,R12,266740464,1,1186,R.Mansell,1008478,RICH,Richmond,Left Corridor,15-30m,Mark,Set Shot Regular,57.2,55.8,6.3,6.9,57.2,55.8,6.3,6.9,Goal,G,6,5.19803516,0.840744571,3,26
2023,R12,266740464,1,1270,S.Bolton,993993,RICH,Richmond,Right Corridor,50m+,General Play,General Play Regular,28.1,27.4,-5.6,-6.2,28.1,27.4,-5.6,-6.2,Behind,B,1,2.411082474,0.329896907,3,27
2023,R12,266740464,1,1347,J.Riccardi,1008123,GWS,GWS GIANTS,In Front,15-30m,Mark,Set Shot Regular,-62.9,-61.4,0.8,0.9,62.9,61.4,-0.8,-0.9,Goal,G,6,5.530398323,0.906359189,9,27
2023,R12,266740464,1,1470,R.Mansell,1008478,RICH,Richmond,Right Corridor,15-30m,General Play,General Play Snap,66,64.4,-3.9,-4.3,66,64.4,-3.9,-4.3,Behind,B,1,2.722482436,0.382903981,9,28
2023,R12,266740464,1,1541,C.Brown,1014038,GWS,GWS GIANTS,In Front,50m+,Mark,Set Shot Regular,-22.1,-21.6,1,1.1,22.1,21.6,-1,-1.1,Goal,G,6,2.609009009,0.371171171,15,28
2023,R12,266740464,1,1700,M.Pickett,993771,RICH,Richmond,Left Corridor,40-50m,Free Kick,Set Shot Regular,41.6,40.6,12.4,13.7,41.6,40.6,12.4,13.7,Goal,G,6,3.475141736,0.514391627,15,34
2023,R12,266740464,1,1850,S.Bolton,993993,RICH,Richmond,Right Corridor,30-40m,Mark,Set Shot Regular,53.9,52.6,-17.9,-19.7,53.9,52.6,-17.9,-19.7,Goal,G,6,4.301079137,0.663669065,15,40
2023,R12,266740464,1,1932,T.Bedford,1008139,GWS,GWS GIANTS,Right Corridor,30-40m,General Play,General Play Snap,-53.7,-52.4,22.3,24.6,53.7,52.4,-22.3,-24.6,Behind,B,1,2.666666667,0.374898126,16,40
2023,R12,266740464,2,98,J.Hogan,296324,GWS,GWS GIANTS,Left Corridor,15-30m,Mark,Set Shot Regular,56.8,55.4,4.3,4.7,56.8,55.4,4.3,4.7,Behind,B,1,5.19803516,0.840744571,17,40
2023,R12,266740464,2,224,J.Graham,990827,RICH,Richmond,In Front,15-30m,Mark,Set Shot Regular,-65.4,-63.8,0,0,65.4,63.8,0,0,Goal,G,6,5.530398323,0.906359189,17,46
2023,R12,266740464,2,372,J.Hogan,296324,GWS,GWS GIANTS,Right Acute,30-40m,Mark,Set Shot Regular,62.7,61.2,-28.1,-31,62.7,61.2,-28.1,-31,Goal,G,6,3.118653422,0.444260486,23,46
2023,R12,266740464,2,483,X.O'Halloran,1006135,GWS,GWS GIANTS,Left Acute,30-40m,General Play,General Play Snap,58.2,56.8,20.8,22.9,58.2,56.8,20.8,22.9,Behind,B,1,2.327319588,0.317010309,24,46
2023,R12,266740464,2,717,X.O'Halloran,1006135,GWS,GWS GIANTS,Left Corridor,40-50m,Mark,Set Shot Regular,41.2,40.2,4.5,5,41.2,40.2,4.5,5,Goal,G,6,3.475141736,0.514391627,30,46
2023,R12,266740464,2,891,F.Callaghan,1023266,GWS,GWS GIANTS,Left Corridor,40-50m,General Play,General Play Regular,44.1,43,27.2,30,44.1,43,27.2,30,Goal,G,6,2.532653061,0.357142857,36,46
2023,R12,266740464,2,976,X.O'Halloran,1006135,GWS,GWS GIANTS,Right Corridor,15-30m,General Play,General Play Regular,57.4,56,-7,-7.7,57.4,56,-7,-7.7,Behind,B,1,1.756756757,0.225225225,37,46
2023,R12,266740464,2,1225,T.Bedford,1008139,GWS,GWS GIANTS,Right Acute,40-50m,Free Kick,Set Shot Regular,57,55.6,-33.4,-36.8,57,55.6,-33.4,-36.8,Missed Shot,M,0,2.556807512,0.358059468,37,46
2023,R12,266740464,2,1305,D.Martin,290847,RICH,Richmond,Right Acute,40-50m,General Play,General Play Snap,-58.2,-56.8,34.6,38.1,58.2,56.8,-34.6,-38.1,Missed Shot,M,0,2.328358209,0.319402985,38,46
2023,R12,266740464,2,1369,B.Daniels,1002251,GWS,GWS GIANTS,Left Corridor,40-50m,Mark,Set Shot Regular,45.5,44.4,27.6,30.4,45.5,44.4,27.6,30.4,Goal,G,6,3.475141736,0.514391627,44,46
2023,R12,266740464,2,1518,J.Clarke,1017043,RICH,Richmond,Right Acute,40-50m,Mark,Set Shot Regular,-56.8,-55.5,31.9,35.1,56.8,55.5,-31.9,-35.1,Goal,G,6,2.643044619,0.374015748,44,52
2023,R12,266740464,2,1773,D.Lloyd,290675,GWS,GWS GIANTS,Left Corridor,40-50m,General Play,General Play Regular,41.2,40.2,24.5,26.9,41.2,40.2,24.5,26.9,Behind,B,1,2.796428571,0.398214286,45,52
2023,R12,266740464,2,1848,K.McIntosh,294592,RICH,Richmond,Right Corridor,30-40m,Mark,Set Shot Regular,-47.3,-46.1,10.2,11.2,47.3,46.1,-10.2,-11.2,Goal,G,6,4.301079137,0.663669065,45,58
2023,R12,266740464,3,70,K.Briggs,1008436,GWS,GWS GIANTS,Right Acute,15-30m,General Play,General Play Snap,-62.3,-60.8,17.2,18.9,62.3,60.8,-17.2,-18.9,Goal,G,6,2.835858586,0.402777778,51,58
2023,R12,266740464,3,168,S.Bolton,993993,RICH,Richmond,Right Corridor,40-50m,General Play,General Play Regular,39.3,38.3,-3.3,-3.6,39.3,38.3,-3.3,-3.6,Behind,B,1,2.67191601,0.380577428,51,59
2023,R12,266740464,3,286,T.Bedford,1008139,GWS,GWS GIANTS,Right Acute,30-40m,Free Kick,Set Shot Regular,-63.1,-61.6,28.2,31.1,63.1,61.6,-28.2,-31.1,Behind,B,1,3.118653422,0.444260486,52,59
2023,R12,266740464,3,414,S.Ryan,1012386,RICH,Richmond,Right Acute,15-30m,Mark,Set Shot Regular,70.5,68.8,-15.2,-16.7,70.5,68.8,-15.2,-16.7,Goal,G,6,3.922985782,0.592417062,52,65
2023,R12,266740464,3,526,S.Coniglio,291969,GWS,GWS GIANTS,Left Corridor,30-40m,General Play,General Play Snap,-45.9,-44.8,-13,-14.3,45.9,44.8,13,14.3,Missed Shot,M,0,2.861892583,0.410912191,52,65
2023,R12,266740464,3,657,J.Riewoldt,250395,RICH,Richmond,Left Corridor,15-30m,General Play,General Play Snap,69.1,67.4,8.8,9.7,69.1,67.4,8.8,9.7,Goal,G,6,3.362582781,0.501655629,53,71
2023,R12,266740464,3,871,J.Riewoldt,250395,RICH,Richmond,Left Acute,50m+,Mark,Set Shot Regular,45.7,44.6,39.1,43.1,45.7,44.6,39.1,43.1,Behind,B,1,1.907058824,0.256470588,53,72
2023,R12,266740464,3,968,J.Riewoldt,250395,RICH,Richmond,Left Corridor,40-50m,Mark,Set Shot Regular,36.9,36,17.4,19.2,36.9,36,17.4,19.2,Behind,B,1,3.475141736,0.514391627,53,73
2023,R12,266740464,3,1147,D.Lloyd,290675,GWS,GWS GIANTS,Left Acute,30-40m,Free Kick,Set Shot Regular,-52.7,-51.4,-25.1,-27.6,52.7,51.4,25.1,27.6,Behind,B,1,3.412345679,0.499382716,54,73
2023,R12,266740464,3,1347,T.Greene,295344,GWS,GWS GIANTS,Right Acute,15-30m,General Play,General Play Snap,-65.8,-64.2,14.7,16.2,65.8,64.2,-14.7,-16.2,Goal,G,6,2.835858586,0.402777778,60,74
2023,R12,266740464,3,1576,L.Baker,1000223,RICH,Richmond,Right Corridor,15-30m,General Play,General Play Snap,60.7,59.2,-15.6,-17.2,60.7,59.2,-15.6,-17.2,Behind,B,1,3.735701906,0.565857886,60,75
2023,R12,266740464,3,1694,S.Ryan,1012386,RICH,Richmond,Left Corridor,50m+,Mark,Set Shot Regular,31.1,30.3,18.6,20.5,31.1,30.3,18.6,20.5,Behind,B,1,2.349334601,0.33269962,60,76
2023,R12,266740464,4,38,T.Greene,295344,GWS,GWS GIANTS,Right Acute,30-40m,General Play,General Play Snap,59.8,58.3,-20.3,-22.4,59.8,58.3,-20.3,-22.4,Goal,G,6,2.067620286,0.269180754,66,76
2023,R12,266740464,4,163,C.Ward,280109,GWS,GWS GIANTS,Right Corridor,40-50m,General Play,General Play Regular,46.9,45.7,-21.2,-23.4,46.9,45.7,-21.2,-23.4,Goal,G,6,2.67191601,0.380577428,72,76
2023,R12,266740464,4,289,N.Cumberland,1009308,RICH,Richmond,Left Acute,0-15m,Free Kick,Set Shot Snap,-73.4,-71.6,-12.1,-13.3,73.4,71.6,12.1,13.3,Behind,B,1,4.260869565,0.652173913,72,77
2023,R12,266740464,4,429,D.Martin,290847,RICH,Richmond,Right Corridor,40-50m,General Play,General Play Snap,-48.8,-47.6,27.2,30,48.8,47.6,-27.2,-30,Behind,B,1,2.67191601,0.380577428,72,78
2023,R12,266740464,4,525,J.Riewoldt,250395,RICH,Richmond,Left Acute,15-30m,Free Kick,Set Shot Snap,-69.1,-67.4,-22.2,-24.5,69.1,67.4,22.2,24.5,Goal,G,6,4.263269639,0.66029724,72,84
2023,R12,266740464,4,702,T.Greene,295344,GWS,GWS GIANTS,In Front,0-15m,General Play,Ground Kick,20.5,20,-17.3,-19.1,20.5,20,-17.3,-19.1,Goal,G,6,4.753488372,0.762790698,78,84
2023,R12,266740464,4,800,J.Clarke,1017043,RICH,Richmond,Left Corridor,40-50m,Mark,Set Shot Regular,-36.5,-35.6,-11.1,-12.2,36.5,35.6,11.1,12.2,Behind,B,1,3.36774744,0.492320819,78,85
2023,R12,266740464,4,902,T.Bedford,1008139,GWS,GWS GIANTS,In Front,30-40m,General Play,General Play Regular,45.5,44.4,3.2,3.5,45.5,44.4,3.2,3.5,Goal,G,6,3.147426982,0.468706537,84,85
2023,R12,266740464,4,1128,J.Riewoldt,250395,RICH,Richmond,Left Corridor,0-15m,Mark,Set Shot Snap,-67.8,-66.1,-3.3,-3.6,67.8,66.1,3.3,3.6,Goal,G,6,5.872881356,0.974576271,84,92
2023,R12,266740464,4,1260,A.Cadman,1019038,GWS,GWS GIANTS,Right Corridor,15-30m,Mark,Set Shot Regular,62.7,61.2,-11.5,-12.7,62.7,61.2,-11.5,-12.7,Goal,G,6,5.129292929,0.826262626,90,92
2023,R12,266740464,4,1384,J.Fahey,1017751,GWS,GWS GIANTS,Right Corridor,50m+,General Play,General Play Regular,28.7,28,-3.9,-4.3,28.7,28,-3.9,-4.3,Goal,G,6,2.294117647,0.301038062,96,92
2023,R12,266740464,4,1471,J.Clarke,1017043,RICH,Richmond,Right Corridor,50m+,General Play,General Play Regular,-36.3,-35.4,24.5,27,36.3,35.4,-24.5,-27,Goal,G,6,2.294117647,0.301038062,96,98
2023,R12,266740464,4,1581,X.O'Halloran,1006135,GWS,GWS GIANTS,Right Acute,50m+,Free Kick,Set Shot Regular,42.8,41.8,-37.3,-41.1,42.8,41.8,-37.3,-41.1,Missed Shot,M,0,1.732111693,0.232111693,96,98
2023,R12,266740464,4,1727,T.Green,1009528,GWS,GWS GIANTS,Right Corridor,30-40m,General Play,General Play Snap,43.2,42.1,-7.4,-8.2,43.2,42.1,-7.4,-8.2,Missed Shot,M,0,2.217514124,0.299435028,97,98
2023,R12,266740464,4,1835,C.Ward,280109,GWS,GWS GIANTS,Right Corridor,30-40m,General Play,General Play Regular,44.7,43.6,-13.2,-14.5,44.7,43.6,-13.2,-14.5,Behind,B,1,2.217514124,0.299435028,98,98
2023,R12,266740464,4,1899,K.Briggs,1008436,GWS,GWS GIANTS,Left Corridor,30-40m,General Play,General Play Snap,53.1,51.8,11.8,13,53.1,51.8,11.8,13,Goal,G,6,1.375,0.170454545,104,98
2023,R12,266740464,4,2019,D.Prestia,290627,RICH,Richmond,Right Corridor,40-50m,Mark,Set Shot Regular,-43,-42,25.1,27.6,43,42,-25.1,-27.6,Goal,G,6,3.445456427,0.507555372,104,104
2023,R12,266740464,4,2128,S.Ryan,1012386,RICH,Richmond,Left Corridor,15-30m,General Play,General Play Snap,-60.4,-58.9,-14,-15.4,60.4,58.9,14,15.4,Missed Shot,M,0,2.961187215,0.430365297,104,104
2023,R12,266740464,4,2213,M.Pickett,993771,RICH,Richmond,Left Corridor,30-40m,General Play,General Play Regular,-50.2,-49,-11.5,-12.7,50.2,49,11.5,12.7,Goal,G,6,2.63322884,0.376175549,104,110
2023,R12,266740272,1,71,J.Menzie,1013201,ESS,Essendon,In Front,15-30m,General Play,General Play Snap,58.8,58.8,1,1.1,58.8,58.8,1,1.1,Behind,B,1,4.215017065,0.660978385,1,0
2023,R12,266740272,1,237,K.Langford,298630,ESS,Essendon,Right Corridor,30-40m,Mark,Set Shot Regular,47.2,47.2,-5.5,-6,47.2,47.2,-5.5,-6,Goal,G,6,4.301079137,0.663669065,7,0
2023,R12,266740272,1,414,A.Perkins,1015873,ESS,Essendon,Right Corridor,30-40m,Mark,Set Shot Regular,49.2,49.2,-5.5,-6,49.2,49.2,-5.5,-6,Goal,G,6,4.301079137,0.663669065,13,0
2023,R12,266740272,1,525,K.Langford,298630,ESS,Essendon,Left Corridor,40-50m,Mark,Set Shot Regular,43.3,43.3,29,31.7,43.3,43.3,29,31.7,Missed Shot,M,0,3.475141736,0.514391627,13,0
2023,R12,266740272,1,594,B.Scott,1006058,NM,North Melbourne,Left Corridor,30-40m,General Play,General Play Snap,-52.7,-52.7,-21.2,-23.2,52.7,52.7,21.2,23.2,Goal,G,6,2.861892583,0.410912191,14,6
2023,R12,266740272,1,877,N.Martin,1012013,ESS,Essendon,Right Corridor,15-30m,Free Kick,Set Shot Regular,56.1,56.1,-13.3,-14.5,56.1,56.1,-13.3,-14.5,Goal,G,6,5.113107822,0.822938689,20,6
2023,R12,266740272,1,979,Z.Merrett,992016,ESS,Essendon,Right Corridor,30-40m,Mark,Set Shot Regular,41.3,41.3,-5.9,-6.4,41.3,41.3,-5.9,-6.4,Goal,G,6,4.269513991,0.659793814,26,6
2023,R12,266740272,1,1234,N.Larkey,1001017,NM,North Melbourne,In Front,0-15m,General Play,General Play Regular,-76.7,-76.7,-2.1,-2.3,76.7,76.7,2.1,2.3,Goal,G,6,4.753488372,0.762790698,26,12
2023,R12,266740272,1,1331,E.Ford,1012833,NM,North Melbourne,Right Acute,50m+,Mark,Set Shot Regular,-41.3,-41.3,39.2,42.8,41.3,41.3,-39.2,-42.8,Missed Shot,M,0,1.732111693,0.232111693,26,12
2023,R12,266740272,1,1528,T.Goldstein,271129,NM,North Melbourne,Left Corridor,30-40m,Free Kick,Set Shot Regular,-45.8,-45.8,-9.2,-10.1,45.8,45.8,9.2,10.1,Goal,G,6,4.078869048,0.619047619,26,18
2023,R12,266740272,1,1708,Z.Merrett,992016,ESS,Essendon,Left Corridor,40-50m,Free Kick,Set Shot Regular,45.8,45.8,22.9,25,45.8,45.8,22.9,25,Goal,G,6,3.36774744,0.492320819,32,18
2023,R12,266740272,1,1904,K.Langford,298630,ESS,Essendon,Right Corridor,15-30m,Mark,Set Shot Snap,67.5,67.5,-10.4,-11.4,67.5,67.5,-10.4,-11.4,Goal,G,6,5.129292929,0.826262626,38,18
2023,R12,266740272,2,53,C.Coleman-Jones,1000061,NM,North Melbourne,Left Corridor,40-50m,Mark,Set Shot Regular,43.5,43.5,28.4,31,43.5,43.5,28.4,31,Behind,B,1,3.475141736,0.514391627,38,19
2023,R12,266740272,2,133,N.Larkey,1001017,NM,North Melbourne,Right Corridor,40-50m,Mark,Set Shot Regular,42.3,42.3,-17.3,-18.9,42.3,42.3,-17.3,-18.9,Behind,B,1,3.445456427,0.507555372,38,20
2023,R12,266740272,2,189,J.Ridley,1001026,ESS,Essendon,Left Corridor,50m+,General Play,General Play Regular,-29.9,-29.9,-15.3,-16.7,29.9,29.9,15.3,16.7,Behind,B,1,2.540740741,0.345185185,39,20
2023,R12,266740272,2,265,S.Weideman,993806,ESS,Essendon,Left Corridor,40-50m,Mark,Set Shot Regular,-45.3,-45.3,-23.8,-26,45.3,45.3,23.8,26,Missed Shot,M,0,3.475141736,0.514391627,39,20
2023,R12,266740272,2,383,C.Coleman-Jones,1000061,NM,North Melbourne,Right Corridor,30-40m,Mark,Set Shot Regular,49.6,49.6,-22.4,-24.5,49.6,49.6,-22.4,-24.5,Goal,G,6,4.301079137,0.663669065,39,26
2023,R12,266740272,2,552,N.Larkey,1001017,NM,North Melbourne,Left Acute,30-40m,General Play,General Play Regular,63.2,63.2,29,31.7,63.2,63.2,29,31.7,Behind,B,1,2.532051282,0.358974359,39,27
2023,R12,266740272,2,688,L.Shiels,280737,NM,North Melbourne,Left Corridor,15-30m,General Play,General Play Snap,55.1,55.1,15,16.4,55.1,55.1,15,16.4,Missed Shot,M,0,2.952173913,0.426086957,39,27
2023,R12,266740272,2,954,J.Menzie,1013201,ESS,Essendon,Left Corridor,15-30m,General Play,General Play Snap,-62.8,-62.8,-5.1,-5.6,62.8,62.8,5.1,5.6,Missed Shot,M,0,2.18,0.3,39,28
2023,R12,266740272,2,1104,N.Larkey,1001017,NM,North Melbourne,Left Corridor,30-40m,Mark,Set Shot Regular,46.8,46.8,7.9,8.6,46.8,46.8,7.9,8.6,Goal,G,6,4.306197286,0.665199853,39,34
2023,R12,266740272,2,1185,J.Stringer,293884,ESS,Essendon,Left Corridor,15-30m,General Play,General Play Regular,-61.6,-61.6,-9.8,-10.7,61.6,61.6,9.8,10.7,Behind,B,1,2.961187215,0.430365297,40,34
2023,R12,266740272,2,1328,S.Draper,1005577,ESS,Essendon,Left Acute,30-40m,Mark,Set Shot Regular,-51,-51,-26.5,-29,51,51,26.5,29,Behind,B,1,3.412345679,0.499382716,41,34
2023,R12,266740272,2,1376,L.McDonald,296355,NM,North Melbourne,In Front,50m+,General Play,General Play Regular,19.5,19.5,1.8,2,19.5,19.5,1.8,2,Goal,G,6,2.6,0.363265306,41,40
2023,R12,266740272,2,1473,J.Stringer,293884,ESS,Essendon,Right Corridor,30-40m,General Play,General Play Snap,-43.9,-43.9,5.6,6.1,43.9,43.9,-5.6,-6.1,Missed Shot,M,0,2.217514124,0.299435028,41,40
