SEASON_ID,MATCH_ID,GROUP_ROUND_NO,VENUE_NAME,PERSON_ID,FULLNAME,SQUAD_NAME,Position,OPP_SQUAD_NAME,SQUAD_MARGIN,WL,WLD,BEHIND,CLEARANCE,CONTESTED_MARK,CONTESTED_POSSESSION,CONTESTED_POSSESSION_POST,CONTESTED_POSSESSION_PRE,DISPOSAL,EFFECTIVE_DISPOSAL,EFFECTIVE_HANDBALL,EFFECTIVE_KICK,GOAL,HANDBALL,HARD_BALL_GET,HITOUT,IN50_KICK,INSIDE_50,INTERCEPT,KICK,LONG_KICK,MARK,MARK_ON_LEAD,METRES_GAINED_EFF,MISSED_TACKLE,PLY_PRESS_PTS,POINTS,RATING,SMOTHER,SPOIL,TACKLE,TOTAL_GAINED_METRES,TURNOVER,UNCONTESTED_MARK
2023,266782945,15,Heritage Bank Stadium,294472,Rory Atkins,Gold Coast SUNS,Gen Def,Hawthorn,67,1,1,0,1,0,2,1,1,7,6,1,5,0,2,0,0,2,2,3,5,3,4,0,220,0,2.4,0,6.2,0,0,0,223.6,3,4
2023,266782945,15,Heritage Bank Stadium,295446,Sam Collins,Gold Coast SUNS,Key Def,Hawthorn,67,1,1,0,0,1,5,5,0,13,12,4,8,0,5,2,0,0,0,8,8,1,8,0,132,0,14.4,0,12.1,1,5,0,143.8,1,7
2023,266782945,15,Heritage Bank Stadium,296254,Jarman Impey,Hawthorn,Gen Def,Gold Coast SUNS,-67,0,-1,0,1,0,6,5,1,29,21,8,13,0,9,0,0,3,3,6,20,6,6,0,380,0,28.05,0,11.2,0,1,3,545.4,7,6
2023,266782945,15,Heritage Bank Stadium,297354,Karl Amon,Hawthorn,Wing,Gold Coast SUNS,-67,0,-1,0,1,0,2,1,1,18,12,4,8,0,4,0,0,5,5,1,14,4,3,0,236,0,13.65,0,4.2,0,0,2,416,3,3
2023,266782945,15,Heritage Bank Stadium,297456,Nick Holman,Gold Coast SUNS,Gen Fwd,Hawthorn,67,1,1,0,0,0,2,2,0,10,6,2,4,1,4,1,0,2,2,1,6,0,1,0,108,1,58.65,6,6.1,0,1,4,153.6,4,1
2023,266782945,15,Heritage Bank Stadium,298524,Lachie Weller,Gold Coast SUNS,Gen Def,Hawthorn,67,1,1,0,0,0,3,3,0,12,8,3,5,0,4,1,0,2,3,6,8,5,6,0,231,0,34.35,0,6.1,0,1,4,336.4,4,6
2023,266782945,15,Heritage Bank Stadium,993794,Blake Hardwick,Hawthorn,Gen Def,Gold Coast SUNS,-67,0,-1,0,0,0,10,10,0,38,29,16,13,0,18,1,0,1,1,12,20,5,8,0,379,0,15.45,0,15,0,2,0,563.2,9,8
2023,266782945,15,Heritage Bank Stadium,993799,Brayden Fiorini,Gold Coast SUNS,Wing,Hawthorn,67,1,1,0,7,0,14,5,9,35,27,7,20,0,10,1,0,5,5,3,25,7,7,0,474,3,24.3,0,15.9,1,0,1,623.7,7,7
2023,266782945,15,Heritage Bank Stadium,993917,Ben Long,Gold Coast SUNS,Gen Def,Hawthorn,67,1,1,0,0,1,5,5,0,11,11,4,7,0,4,1,0,0,0,7,7,1,5,0,115,0,20.25,0,9.9,0,2,2,114.6,0,4
2023,266782945,15,Heritage Bank Stadium,996464,Darcy Macpherson,Gold Coast SUNS,Gen Def,Hawthorn,67,1,1,0,1,0,5,4,1,25,18,6,12,0,8,2,0,2,2,8,17,2,8,0,233,0,20.55,0,9,0,3,3,339.9,3,8
2023,266782945,15,Heritage Bank Stadium,998114,Jack Scrimshaw,Hawthorn,Gen Def,Gold Coast SUNS,-67,0,-1,0,0,1,8,7,1,31,28,12,16,0,12,2,0,0,0,8,19,2,11,0,341,0,8.1,0,12.5,0,4,0,418.7,3,10
2023,266782945,15,Heritage Bank Stadium,998130,Ben Ainsworth,Gold Coast SUNS,Gen Fwd,Hawthorn,67,1,1,0,0,0,5,5,0,27,21,8,13,1,9,0,0,2,3,2,18,4,8,0,306,1,28.5,6,10.2,0,1,2,450.6,8,8
2023,266782945,15,Heritage Bank Stadium,1000864,Lachlan Bramble,Hawthorn,Wing,Gold Coast SUNS,-67,0,-1,1,1,0,2,1,1,16,11,3,8,0,3,0,0,2,2,3,13,2,8,0,228,0,18.15,1,2.8,0,0,1,324.7,2,8
2023,266782945,15,Heritage Bank Stadium,1000887,Mitch Lewis,Hawthorn,Key Fwd,Gold Coast SUNS,-67,0,-1,0,0,1,5,5,0,15,11,7,4,2,8,1,0,3,3,1,7,1,4,0,93,0,12,12,5.8,0,2,0,161.8,5,3
2023,266782945,15,Heritage Bank Stadium,1000980,Lloyd Meek,Hawthorn,Ruck,Gold Coast SUNS,-67,0,-1,0,0,0,0,0,0,2,2,1,1,0,1,0,11,0,0,1,1,1,0,0,65,1,24.3,0,-0.5,0,0,0,65.2,1,0
2023,266782945,15,Heritage Bank Stadium,1001024,Ned Reeves,Hawthorn,Ruck,Gold Coast SUNS,-67,0,-1,0,3,0,6,3,3,7,5,4,1,0,4,4,15,0,0,1,3,0,1,0,-44,0,14.4,0,4.1,0,0,1,6.1,1,1
2023,266782945,15,Heritage Bank Stadium,1002222,James Worpel,Hawthorn,Mid,Gold Coast SUNS,-67,0,-1,0,5,0,11,6,5,28,19,14,5,0,16,1,0,4,4,3,12,4,2,0,216,0,40.5,0,11.3,0,0,1,402.7,8,2
2023,266782945,15,Heritage Bank Stadium,1004095,Jack Lukosius,Gold Coast SUNS,Key Fwd,Hawthorn,67,1,1,2,0,0,3,3,0,11,7,0,7,2,1,1,0,4,6,0,10,2,7,3,200,1,27.45,14,9.1,1,2,1,373,5,7
2023,266782945,15,Heritage Bank Stadium,1005986,Malcolm Rosas,Gold Coast SUNS,Gen Fwd,Hawthorn,67,1,1,2,1,0,6,5,1,15,11,3,8,3,4,1,0,2,2,4,11,1,3,0,177,0,53.7,20,17.5,1,0,3,247.8,3,3
2023,266782945,15,Heritage Bank Stadium,1006030,Jacob Koschitzke,Hawthorn,Key Fwd,Gold Coast SUNS,-67,0,-1,1,0,0,2,2,0,6,2,2,0,0,4,1,0,0,0,0,2,0,2,1,21,0,20.7,1,-1.3,0,1,4,77.6,1,2
2023,266782945,15,Heritage Bank Stadium,1006144,Ben King,Gold Coast SUNS,Key Fwd,Hawthorn,67,1,1,2,0,1,5,5,0,12,5,2,3,2,4,1,0,2,2,1,8,0,5,2,79,0,17.85,14,4.1,0,1,0,187.1,4,4
2023,266782945,15,Heritage Bank Stadium,1006314,Dylan Moore,Hawthorn,Gen Fwd,Gold Coast SUNS,-67,0,-1,1,0,0,6,5,1,17,15,8,7,1,8,1,0,1,2,2,9,2,1,0,190,1,60.9,7,12.1,2,0,6,252.6,3,1
2023,266782945,15,Heritage Bank Stadium,1007124,Conor Nash,Hawthorn,Mid,Gold Coast SUNS,-67,0,-1,0,10,0,14,3,11,24,13,6,7,0,9,4,0,2,3,2,15,3,1,0,174,0,49.5,0,12.2,0,1,4,386.8,7,1
2023,266782945,15,Heritage Bank Stadium,1007881,Wil Powell,Gold Coast SUNS,Gen Def,Hawthorn,67,1,1,0,0,0,1,1,0,19,14,2,12,0,2,0,0,2,2,5,17,4,12,1,347,0,24,0,8.7,1,0,2,516.6,3,12
2023,266782945,15,Heritage Bank Stadium,1008550,Will Day,Hawthorn,Mid,Gold Coast SUNS,-67,0,-1,0,3,0,9,6,3,29,25,12,13,0,15,2,0,2,3,11,14,7,9,0,408,0,33.3,0,19.1,1,0,4,463.2,5,9
2023,266782945,15,Heritage Bank Stadium,1008882,Charlie Ballard,Gold Coast SUNS,Key Def,Hawthorn,67,1,1,0,0,1,2,2,0,12,11,3,8,0,3,1,0,1,1,8,9,2,7,0,168,0,19.2,0,9.5,0,2,1,172,0,6
2023,266782945,15,Heritage Bank Stadium,1009199,Noah Anderson,Gold Coast SUNS,Mid,Hawthorn,67,1,1,0,6,0,11,5,6,28,24,8,16,2,9,1,0,8,9,4,19,9,7,0,478,0,30,12,17,0,0,0,535.1,6,7
2023,266782945,15,Heritage Bank Stadium,1009208,Matt Rowell,Gold Coast SUNS,Mid,Hawthorn,67,1,1,0,7,0,11,2,9,20,15,9,6,0,10,2,0,2,2,2,10,2,2,0,124,0,49.8,0,13.2,0,0,5,195,1,2
2023,266782945,15,Heritage Bank Stadium,1009260,Sam Flanders,Gold Coast SUNS,Mid Fwd,Hawthorn,67,1,1,0,5,1,13,6,7,27,19,12,7,0,14,4,0,9,9,2,13,5,6,0,319,1,40.5,0,15.2,1,0,2,521.3,7,5
2023,266782945,15,Heritage Bank Stadium,1009320,Hewago Oea,Gold Coast SUNS,Mid Fwd,Hawthorn,67,1,1,0,0,0,1,1,0,8,7,3,4,0,3,0,0,3,5,2,5,3,2,1,152,0,33.9,0,3.6,0,1,5,195.1,2,2
2023,266782945,15,Heritage Bank Stadium,1010708,Sam Butler,Hawthorn,Gen Fwd,Gold Coast SUNS,-67,0,-1,0,0,0,1,1,0,7,4,2,2,0,4,0,0,1,1,0,3,0,1,0,34,0,14.85,0,0,0,0,1,78.2,3,1
2023,266782945,15,Heritage Bank Stadium,1011839,James Blanck,Hawthorn,Key Def,Gold Coast SUNS,-67,0,-1,0,0,0,6,6,0,9,6,4,2,0,6,2,0,0,0,6,3,0,0,0,-18,0,16.95,0,6.1,0,9,1,10.8,1,0
2023,266782945,15,Heritage Bank Stadium,1013511,Tyler Brockman,Hawthorn,Gen Fwd,Gold Coast SUNS,-67,0,-1,0,0,0,2,2,0,9,6,4,2,0,5,1,0,2,2,0,4,0,2,1,60,1,23.85,0,3,0,1,0,165.2,2,2
2023,266782945,15,Heritage Bank Stadium,1017094,Connor Macdonald,Hawthorn,Gen Fwd,Gold Coast SUNS,-67,0,-1,0,0,0,5,3,2,13,11,8,3,0,9,0,0,0,0,2,4,2,3,0,152,0,22.5,0,4.6,1,0,0,146.1,1,3
2023,266782945,15,Heritage Bank Stadium,1017396,Mac Andrew,Gold Coast SUNS,Key Def,Hawthorn,67,1,1,0,0,4,7,7,0,12,10,3,7,0,3,1,0,2,2,8,9,4,7,0,258,1,17.85,0,12.7,0,3,1,302.5,3,3
2023,266782945,15,Heritage Bank Stadium,1018016,Seamus Mitchell,Hawthorn,Gen Def,Gold Coast SUNS,-67,0,-1,0,1,0,9,8,1,24,15,7,8,0,11,0,0,0,0,8,13,2,6,0,161,0,28.8,0,11.1,1,1,3,380.9,9,6
2023,266782945,15,Heritage Bank Stadium,1020895,Jai Newcombe,Hawthorn,Mid,Gold Coast SUNS,-67,0,-1,0,2,0,11,8,3,20,16,10,6,0,10,1,0,2,5,4,10,1,3,1,188,1,52.2,0,11.1,0,0,8,310.2,5,3
2023,266782945,15,Heritage Bank Stadium,1023482,Cam Mackenzie,Hawthorn,Gen Fwd,Gold Coast SUNS,-67,0,-1,0,1,0,2,0,2,16,10,8,2,0,12,2,0,0,1,0,4,1,1,1,30,0,29.7,0,4,0,0,1,127.8,2,1
2023,266782945,15,Heritage Bank Stadium,1023500,Bailey Humphrey,Gold Coast SUNS,Gen Fwd,Hawthorn,67,1,1,2,1,0,6,5,1,13,9,5,4,0,5,2,0,3,3,2,8,3,2,0,201,1,24.75,2,2.6,0,0,0,308.6,4,2
2023,266782945,15,Heritage Bank Stadium,1027935,Josh Weddle,Hawthorn,Gen Def,Gold Coast SUNS,-67,0,-1,0,0,1,2,2,0,10,8,4,4,0,4,0,0,0,0,2,6,1,4,0,66,2,14.4,0,1.7,0,2,2,161.2,2,3
2023,266791425,16,Adelaide Oval,270963,Rory Sloane,Adelaide Crows,Mid,North Melbourne,66,1,1,0,6,0,14,4,10,30,19,8,11,0,13,2,0,5,5,6,17,2,7,1,237,0,49.95,0,15,0,0,5,383.9,5,7
2023,266791425,16,Adelaide Oval,271129,Todd Goldstein,North Melbourne,Ruck,Adelaide Crows,-66,0,-1,0,1,0,3,2,1,4,3,3,0,0,4,1,20,0,0,1,0,0,0,0,20,0,22.8,0,8.2,0,2,3,24.1,0,0
2023,266791425,16,Adelaide Oval,280506,Taylor Walker,Adelaide Crows,Key Fwd,North Melbourne,66,1,1,3,1,1,7,7,0,16,9,3,6,3,5,0,3,0,3,1,11,3,7,3,244,0,19.8,21,11.4,1,0,1,399.7,4,6
2023,266791425,16,Adelaide Oval,280737,Liam Shiels,North Melbourne,Wing,Adelaide Crows,-66,0,-1,0,1,0,3,2,1,11,7,6,1,0,6,2,0,4,4,2,5,1,1,1,50,0,26.85,0,3,0,0,0,161.8,2,1
2023,266791425,16,Adelaide Oval,280944,Jack Ziebell,North Melbourne,Gen Def,Adelaide Crows,-66,0,-1,1,0,1,6,6,0,22,15,4,11,0,5,0,0,0,1,7,17,6,5,0,304,0,21.3,1,7.1,0,2,2,484.3,4,4
2023,266791425,16,Adelaide Oval,281091,Hugh Greenwood,North Melbourne,Mid,Adelaide Crows,-66,0,-1,1,0,0,3,3,0,7,5,5,0,0,6,2,1,0,0,0,1,0,3,0,-5,0,21.45,1,1.3,2,1,1,8.1,0,3
2023,266791425,16,Adelaide Oval,291748,Brodie Smith,Adelaide Crows,Gen Def,North Melbourne,66,1,1,0,0,0,5,5,0,24,20,8,12,0,10,0,0,0,0,6,14,3,6,0,316,0,25.05,0,7.9,0,2,3,402.9,6,6
2023,266791425,16,Adelaide Oval,293222,Rory Laird,Adelaide Crows,Mid,North Melbourne,66,1,1,0,5,0,11,2,9,24,20,15,5,0,16,0,0,2,2,1,8,2,3,0,88,0,40.95,0,11.7,1,0,5,166.7,2,3
2023,266791425,16,Adelaide Oval,294508,Aidan Corr,North Melbourne,Key Def,Adelaide Crows,-66,0,-1,0,0,0,4,4,0,15,9,1,8,0,3,3,0,0,0,5,12,4,4,0,226,0,8.4,0,3.6,0,5,0,344.6,4,4
2023,266791425,16,Adelaide Oval,296355,Luke McDonald,North Melbourne,Gen Def,Adelaide Crows,-66,0,-1,0,1,0,7,6,1,21,14,6,8,0,10,1,0,1,1,9,11,4,7,0,200,1,38.1,0,4,1,3,4,313.2,4,7
2023,266791425,16,Adelaide Oval,297523,Reilly O'Brien,Adelaide Crows,Ruck,North Melbourne,66,1,1,1,6,2,7,3,4,15,13,8,5,2,8,2,52,1,1,2,7,2,4,0,124,1,31.95,13,20.7,0,2,5,159.1,2,2
2023,266791425,16,Adelaide Oval,990882,Wayne Milera,Adelaide Crows,Gen Def,North Melbourne,66,1,1,0,1,0,7,6,1,18,16,9,7,0,9,1,0,2,2,6,9,1,4,0,190,0,39.3,0,14,1,2,4,258.5,1,4
2023,266791425,16,Adelaide Oval,992242,Jordan Dawson,Adelaide Crows,Mid,North Melbourne,66,1,1,0,5,0,6,2,4,28,18,6,12,0,6,1,0,10,11,2,22,6,8,0,406,0,62.25,0,14.7,0,1,8,636.6,6,8
2023,266791425,16,Adelaide Oval,993816,Darcy Tucker,North Melbourne,Wing,Adelaide Crows,-66,0,-1,0,1,0,6,3,3,22,16,3,13,0,6,3,0,3,3,3,16,6,8,0,407,1,26.1,0,10.6,0,1,1,469.4,4,8
2023,266791425,16,Adelaide Oval,993946,Ben Keays,Adelaide Crows,Mid Fwd,North Melbourne,66,1,1,2,3,0,14,7,7,29,16,9,7,2,15,2,0,3,4,7,14,2,5,1,16,1,55.95,14,12.2,0,0,7,238.5,3,5
2023,266791425,16,Adelaide Oval,993998,Jy Simpkin,North Melbourne,Mid,Adelaide Crows,-66,0,-1,1,4,0,11,6,5,21,19,12,7,1,12,3,0,1,3,3,9,2,3,0,170,1,36.45,7,17,1,1,2,214,4,3
2023,266791425,16,Adelaide Oval,997933,Griffin Logue,North Melbourne,Key Def,Adelaide Crows,-66,0,-1,0,0,2,7,7,0,16,14,7,7,0,7,0,0,0,0,10,9,2,9,0,81,1,41.7,0,11.4,0,3,3,107.7,3,7
2023,266791425,16,Adelaide Oval,998484,Cameron Zurhaar,North Melbourne,Gen Fwd,Adelaide Crows,-66,0,-1,1,2,0,7,4,3,14,9,5,4,1,8,2,0,3,6,0,6,4,0,0,290,2,28.35,7,11.4,1,1,2,332.2,3,0
2023,266791425,16,Adelaide Oval,999331,Darcy Fogarty,Adelaide Crows,Key Fwd,North Melbourne,66,1,1,1,0,1,4,3,1,11,9,1,8,4,1,0,0,2,2,1,10,2,6,2,231,0,35.7,25,17.6,1,1,2,279.7,1,5
2023,266791425,16,Adelaide Oval,1000061,Callum Coleman-Jones,North Melbourne,Key Fwd,Adelaide Crows,-66,0,-1,0,3,0,4,0,4,9,8,6,2,0,6,0,16,1,1,0,3,1,1,0,39,0,18,0,7.3,0,2,2,51.2,0,1
2023,266791425,16,Adelaide Oval,1000998,Lachlan Murphy,Adelaide Crows,Gen Fwd,North Melbourne,66,1,1,0,2,0,3,0,3,18,14,10,4,1,11,1,0,4,6,1,7,3,3,0,150,0,16.65,6,7.4,0,1,2,246.4,3,3
2023,266791425,16,Adelaide Oval,1001017,Nick Larkey,North Melbourne,Key Fwd,Adelaide Crows,-66,0,-1,0,0,0,3,3,0,9,7,3,4,3,3,0,1,1,1,0,6,1,3,3,93,1,11.85,18,10.9,0,1,1,140.8,2,3
2023,266791425,16,Adelaide Oval,1001195,Izak Rankine,Adelaide Crows,Gen Fwd,North Melbourne,66,1,1,0,2,0,7,3,4,17,13,5,8,5,7,2,0,0,2,1,10,3,6,3,262,0,52.5,30,26.2,1,0,2,294,3,6
2023,266791425,16,Adelaide Oval,1002143,Ben McKay,North Melbourne,Key Def,Adelaide Crows,-66,0,-1,0,0,3,8,8,0,14,11,3,8,0,4,1,0,0,0,10,10,0,7,0,74,0,16.95,0,10.1,1,2,2,100.2,1,4
2023,266791425,16,Adelaide Oval,1002240,Jaidyn Stephenson,North Melbourne,Gen Fwd,Adelaide Crows,-66,0,-1,0,0,0,1,1,0,7,5,2,3,2,2,0,0,1,1,1,5,2,5,0,121,1,23.85,12,6,0,0,1,192.2,5,5
2023,266791425,16,Adelaide Oval,1002267,Luke Davies-Uniacke,North Melbourne,Mid,Adelaide Crows,-66,0,-1,0,8,0,12,1,11,22,18,13,5,1,14,4,0,3,4,1,8,2,0,0,103,2,33.15,6,15,2,0,3,205,2,0
2023,266791425,16,Adelaide Oval,1002947,Paul Curtis,North Melbourne,Gen Fwd,Adelaide Crows,-66,0,-1,0,0,0,7,7,0,13,7,3,4,0,5,2,0,3,3,2,8,0,3,3,132,2,30.75,0,7.5,0,0,3,243.1,3,3
2023,266791425,16,Adelaide Oval,1004863,Mitchell Hinge,Adelaide Crows,Gen Def,North Melbourne,66,1,1,1,1,0,6,5,1,26,20,4,16,0,4,0,0,3,4,12,22,4,10,0,452,2,19.65,1,13.4,0,0,3,668.1,4,10
2023,266791425,16,Adelaide Oval,1004995,Jordon Butts,Adelaide Crows,Key Def,North Melbourne,66,1,1,0,0,0,1,1,0,3,2,2,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0.1,0,3,0,18.8,1,0
2023,266791425,16,Adelaide Oval,1005729,Tarryn Thomas,North Melbourne,Mid,Adelaide Crows,-66,0,-1,1,1,0,10,4,6,23,15,7,8,2,11,1,0,2,2,3,12,3,3,0,283,1,35.1,13,11.2,1,0,1,410,3,3
2023,266791425,16,Adelaide Oval,1006058,Bailey Scott,North Melbourne,Wing,Adelaide Crows,-66,0,-1,0,2,0,3,2,1,24,19,9,10,1,9,0,0,7,7,3,15,7,7,0,426,1,34.65,6,11.8,0,0,3,681.7,6,7
2023,266791425,16,Adelaide Oval,1006136,Lachlan Sholl,Adelaide Crows,Wing,North Melbourne,66,1,1,2,0,0,4,4,0,21,17,8,9,0,9,0,0,4,4,4,12,2,6,0,217,0,17.1,2,5.3,0,0,2,324.9,1,6
2023,266791425,16,Adelaide Oval,1006203,Chayce Jones,Adelaide Crows,Wing,North Melbourne,66,1,1,0,1,0,3,2,1,16,10,2,8,0,4,1,0,3,3,3,12,2,5,0,153,0,45.15,0,3.5,0,2,7,303.7,4,5
2023,266791425,16,Adelaide Oval,1008185,Ned McHenry,Adelaide Crows,Gen Fwd,North Melbourne,66,1,1,0,0,0,2,2,0,13,10,5,5,0,6,2,0,1,1,0,7,0,6,1,97,0,32.85,0,4,0,0,1,149.5,3,6
2023,266791425,16,Adelaide Oval,1008230,Nick Murray,Adelaide Crows,Key Def,North Melbourne,66,1,1,0,0,1,1,1,0,6,4,1,3,0,1,0,0,1,1,3,5,1,4,0,162,0,12.15,0,6.1,1,9,1,218.7,2,3
2023,266791425,16,Adelaide Oval,1008384,Riley Thilthorpe,Adelaide Crows,Key Fwd,North Melbourne,66,1,1,0,3,3,9,6,3,15,9,5,4,2,6,2,4,2,2,0,9,0,4,1,121,0,23.1,12,16.1,0,0,3,233.8,5,1
2023,266791425,16,Adelaide Oval,1011981,Josh Worrell,Adelaide Crows,Key Def,North Melbourne,66,1,1,0,0,0,6,6,0,13,12,3,9,0,4,0,0,1,1,8,9,3,2,0,220,0,15.9,0,12.3,0,5,2,227.8,1,2
2023,266791425,16,Adelaide Oval,1012218,Luke Pedlar,Adelaide Crows,Gen Fwd,North Melbourne,66,1,1,0,2,0,5,2,3,11,6,4,2,2,4,1,0,1,1,3,7,0,2,0,49,1,33.45,12,11.6,0,0,4,215.2,5,2
2023,266791425,16,Adelaide Oval,1012829,Will Phillips,North Melbourne,Mid,Adelaide Crows,-66,0,-1,0,5,0,7,1,6,17,11,8,3,0,8,1,0,4,4,1,9,1,2,0,56,0,25.05,0,4.7,0,1,3,260.9,7,2
2023,266791425,16,Adelaide Oval,1012833,Eddie Ford,North Melbourne,Gen Fwd,Adelaide Crows,-66,0,-1,0,1,0,3,2,1,13,9,6,3,0,9,2,0,0,0,2,4,0,2,0,41,0,34.5,0,3,0,1,2,55.6,1,2
2023,266791425,16,Adelaide Oval,1015370,Max Michalanney,Adelaide Crows,Gen Def,North Melbourne,66,1,1,0,1,0,4,3,1,11,7,4,3,0,5,1,0,0,0,3,6,0,4,0,16,0,35.4,0,7.8,0,5,4,56.7,1,4
2023,266791425,16,Adelaide Oval,1017051,Josh Rachele,Adelaide Crows,Gen Fwd,North Melbourne,66,1,1,2,5,1,13,7,6,23,17,11,6,0,12,3,0,4,4,4,11,3,3,0,179,0,50.4,2,13.7,0,0,7,318.4,5,2
2023,266791425,16,Adelaide Oval,1017095,Miller Bergman,North Melbourne,Gen Def,Adelaide Crows,-66,0,-1,0,1,0,3,2,1,12,8,4,4,0,5,1,0,0,0,3,7,0,4,0,100,1,16.35,0,3,1,3,2,185.2,4,4
2023,266791425,16,Adelaide Oval,1017109,Jake Soligo,Adelaide Crows,Wing,North Melbourne,66,1,1,0,2,0,5,2,3,16,9,4,5,0,5,1,0,4,5,2,11,2,2,0,109,0,44.25,0,9.7,0,0,3,333,5,2
2023,266791425,16,Adelaide Oval,1023477,George Wardlaw,North Melbourne,Mid,Adelaide Crows,-66,0,-1,0,3,1,9,4,5,22,17,12,5,0,14,1,0,2,3,1,8,1,4,0,66,0,59.55,0,12.9,1,0,7,134,4,3
2023,266791425,16,Adelaide Oval,1023518,Harry Sheezel,North Melbourne,Gen Def,Adelaide Crows,-66,0,-1,0,2,1,8,6,2,31,23,14,9,0,15,2,0,3,3,6,16,6,5,0,275,0,54.9,0,8.9,1,0,4,415.4,11,4
2023,266789905,16,Gabba,250395,Jack Riewoldt,Richmond,Key Fwd,Brisbane Lions,-81,0,-1,0,0,0,1,1,0,6,5,4,1,0,4,0,0,0,0,0,2,0,1,0,19,1,4.8,0,4.9,1,1,0,37.1,0,1
2023,266789905,16,Gabba,270896,Trent Cotchin,Richmond,Mid Fwd,Brisbane Lions,-81,0,-1,0,0,0,5,1,4,14,9,5,4,0,8,3,0,2,3,2,6,1,3,0,199,0,25.2,0,10.3,0,0,2,252.1,0,3
2023,266789905,16,Gabba,280819,Dylan Grimes,Richmond,Key Def,Brisbane Lions,-81,0,-1,0,0,0,4,4,0,8,8,4,4,0,4,2,0,1,1,5,4,2,2,0,109,0,10.65,0,7.4,1,1,1,109,0,2
2023,266789905,16,Gabba,291548,Ryan Lester,Brisbane Lions,Gen Def,Richmond,81,1,1,0,0,1,7,7,0,14,12,6,6,0,6,0,0,2,2,6,8,3,4,0,212,0,22.05,0,10.5,0,2,1,249,2,3
2023,266789905,16,Gabba,293535,Lachie Neale,Brisbane Lions,Mid,Richmond,81,1,1,1,10,0,15,3,12,34,26,18,8,2,18,1,0,1,1,3,16,4,8,0,97,0,51.6,13,20.2,2,0,2,289.8,5,8
2023,266789905,16,Gabba,293581,Lincoln McCarthy,Brisbane Lions,Gen Fwd,Richmond,81,1,1,0,1,0,3,2,1,13,11,3,8,3,4,1,0,5,6,0,9,3,2,1,271,0,36.15,18,14.6,0,1,2,292.7,3,2
2023,266789905,16,Gabba,294518,Joe Daniher,Brisbane Lions,Key Fwd,Richmond,81,1,1,1,2,4,11,9,2,19,13,1,12,5,1,1,1,4,6,0,18,4,10,1,256,0,12.3,31,22.2,0,0,1,355.8,3,6
2023,266789905,16,Gabba,294592,Kamdyn McIntosh,Richmond,Wing,Brisbane Lions,-81,0,-1,0,2,1,8,6,2,10,6,3,3,0,3,0,0,0,1,4,7,2,2,1,88,1,29.4,0,9.1,0,0,4,231.1,3,1
2023,266789905,16,Gabba,294674,Nick Vlastuin,Richmond,Gen Def,Brisbane Lions,-81,0,-1,0,0,3,7,7,0,20,16,3,13,0,4,0,0,0,0,8,16,7,8,0,289,1,46.35,0,12.6,0,2,6,385.4,4,5
2023,266789905,16,Gabba,295203,Nathan Broad,Richmond,Gen Def,Brisbane Lions,-81,0,-1,0,1,2,5,4,1,21,17,4,13,0,5,1,0,0,0,8,16,5,10,0,301,1,18.3,0,13,0,4,3,413.4,8,8
2023,266789905,16,Gabba,298174,Toby Nankervis,Richmond,Ruck,Brisbane Lions,-81,0,-1,0,4,0,7,1,6,12,6,4,2,0,5,2,32,0,1,2,7,0,2,0,22,3,57.45,0,5.2,3,2,4,102.7,4,2
2023,266789905,16,Gabba,298211,Darcy Fort,Brisbane Lions,Ruck,Richmond,81,1,1,0,1,0,2,1,1,3,2,1,1,0,1,1,8,1,1,0,2,1,0,0,64,0,8.55,0,4.6,0,0,1,108.8,1,0
2023,266789905,16,Gabba,298437,Callum Ah Chee,Brisbane Lions,Gen Fwd,Richmond,81,1,1,1,0,1,5,5,0,10,6,2,4,1,3,1,0,2,2,1,7,2,4,0,134,0,38.25,7,8.2,0,1,4,154.8,3,3
2023,266789905,16,Gabba,990609,Charlie Cameron,Brisbane Lions,Gen Fwd,Richmond,81,1,1,1,1,0,3,2,1,10,6,2,4,2,2,1,0,1,2,2,8,2,4,2,190,1,24.3,13,9.5,0,0,2,228.5,1,4
2023,266789905,16,Gabba,990827,Jack Graham,Richmond,Gen Fwd,Brisbane Lions,-81,0,-1,1,1,0,4,2,2,11,9,7,2,0,7,0,0,1,1,1,4,2,0,0,150,0,32.4,1,7.3,0,0,2,220.1,0,0
2023,266789905,16,Gabba,992049,Jayden Short,Richmond,Gen Def,Brisbane Lions,-81,0,-1,0,0,0,0,0,0,4,4,0,4,1,0,0,0,0,0,1,4,2,1,0,121,0,10.65,6,7,0,0,1,121.1,0,1
2023,266789905,16,Gabba,993771,Marlion Pickett,Richmond,Mid Fwd,Brisbane Lions,-81,0,-1,0,0,0,4,4,0,9,4,1,3,0,5,1,0,2,3,3,4,0,1,0,30,2,34.35,0,4.8,0,1,1,163.8,2,1
2023,266789905,16,Gabba,993834,Josh Dunkley,Brisbane Lions,Mid,Richmond,81,1,1,0,3,0,9,6,3,20,18,9,9,0,10,3,0,3,3,5,10,5,3,0,251,0,26.4,0,15.1,2,1,3,278.3,1,3
2023,266789905,16,Gabba,993903,Jacob Hopper,Richmond,Mid,Brisbane Lions,-81,0,-1,1,2,0,8,4,4,22,15,7,8,2,9,3,0,3,3,2,13,7,4,0,277,1,39.3,13,7.2,0,0,6,385,5,4
